,word_guesses,first_pass,solution_words,solution
1646,,[C' è quella di vetro e quella di roccia] T [Non più... barbute] L [Poeti come Dante] C A,C;otto;rocce;C;otto;rocce;C;otto;rocce;C;otto;rocce,C' è quella di vetro e quella di roccia T non più... barbute L Poeti come Dante C A
1647,acidi;amare;uccelli,B acidi D amare G uccelli,Badi;ci;dama;reggiali,Badi ci dama reggiali
1648,dove;corda;nato,R dove corda GIO nato,Rovero;cordagione,Rovero cordagione
1649,avo;posta;conta,F avo posta C conta T E,Favoposta;contate,Favoposta contate
1650,,M O S C I P P,MOSCI;Pi;Ci;Pipistrelli,MOSCIPP
1651,,Icaro,,Icaro
1652,su;per;liquefatto,su B S per I liquefatto,Sub;sperilequefatto,Sub sperilequefatto
1653,,MA compasso S C osti,Macamp;sscosti,Macamp sscosti
1654,leoni;salici;viso;viso;viso;viso;viso;viso;viso;viso;viso;viso;viso;viso,leoni S salici NA,Leoni;Salici;;V;i;s o;v i s o;v i s o;;V;i;s o;v i s o;v i s o,Leoni Salici
1655,sparatello;tintinnatore;ciabatta,T sparatello N tintinnatore VO ciabatta,Sparatello;n;tintinnatore,Sparatello n'tintinnatore
1656,,E la B si fissa per la visita Piccoli roditori E scorsoi S diciano Arnesi dei mietitori ON I,Elbasi;fissa;per;visite piccoli,Elba si fissa per la visita Piccoli roditori E scorsoi S diciano Arnesi dei mietitori ON I
1657,,COM Acapulco R,,
1658,,Un po' di tempo,Un;po';di;tempo;onomatopea;Un;ampio;tara;tempo;onomatopea;Un;ampio;tara;tempo;onomatopea,Un po' di tempo
1659,rafficone;tino;bar,T rafficone N tino bar DI,Trafficone;nin;obari,Trafficone nin obari
1660,,IN creme N ghiandola verde NEI,Incrimen;allegati,Incrime
1661,sei;sequel,MOS sei NE sequel,Moses;se;in sequel,Moses se in sequel
1662,sei;valigia;asterismo,Tre sei I valigia LL asterismo,Tre;Seiivali;agliasterismo,Tre Seiivali agliasterismo
1663,,,Scrie;note,Scrie note
1664,,[Può essere preziosa] = ricetta,Ric;epistemasi,Ric epistemasi<|end|><|endoftext|>
1665,filati;gambe;pini,CON filati O gambe C A pini,Confilati;ogambeca,Confilati ogambeca
1666,,Bergamo SOR,,Bergamo
1667,leoni;zia,S FI leoni,Sfie;leonista;Sfie;leonista;;Sfie;leonista;;Sfie;leonista;;Sfie;leonista;;Sfie;leonista;;Sfie;leonista;;Sfie;leonista;;S,Leoni
1668,,Tacchetti,,Tacchetti
1669,Pato;indietro;dietro;in;amare;collare;sano;collare;collare;collare,Pato indietro dietro in D amare,,Pato indietro dietro in D amare
1670,armadio;fila;setter;setter;setter;setter,FIA armadio C fila TA,Fiamma;diocesifica;;R;I S O L I T I A;set;ter;cset;ter;T A;;R;I S O L I T I A;set;ter;cset;ter;T A,Fiamma diocesifica
1671,,NA si va... partendo,,
1672,miss;gambe;sì,miss IO gambe N E sì,Missiogambe;nesi,Missiogambe nesi
1673,anatre;elsa,V anatre elsa TTO,Van;atrele;sa;tto,Van atrele sa tto
1674,,T assiri colti,Tassi;ricolti;Risil;ilite,Tassi ricolti
1675,,C L Asi,,C Lasi
1676,,N O [Piccoli roditori] T [Fù i numeri nell' arena] M A [Frutti che si bacchiano] N [Quindici senza indici] [Le più moderne sono paraboliche],Nocci;olati;fù i;numeri paraboliche,Nocciolati
1677,con;clave;spiaggia,con clave RA spiaggia TO,Conclave;raspiaggia,Conclave raspiaggia
1678,,Unti (quella dei pesciolini è di vetro) = unti,Tre,Tre
1679,,U NISSO,,Unisso
1680,,Castorini N T,Sondra;Sondra,Sondra Sondra<|end|><|endoftext|>
1681,,[I successori di san Pietro] L L [Agitano il mare] M [La si può declamare],,Papi L L
1682,,piuma,,piuma
1683,,Miniere Lite,Miniera;le;lite;le;lite,Miniere Lite
1684,va;ciao;trè,DE va ciao RI T trè,Devaciò;ritrè,Devaciò ritrè
1685,,,A;ma;stradale;con;tiusare;trattaggi,
1686,,S il turno LLE rare,Silto;Nerlere,Silto Nerlere
1687,manati;giara;manati;giara;manati;giara,CR Ape,Crapane;manati;Crapane;manati;Crapane;manati;Crapane;manati;Crapane;manati;Crapane;manati,Crapa
1688,ante;semaforo;camere,F ante semaforo TU camere T E,Fantesema;fo;radio;camera,Fantesema fo radio camera
1689,,[In mezzo] D [Ci si va con le elezioni] R U [Hanno corna allargate e piatte] [La Musa della commedia] NO,,[In mezzo] D elezioni R U corna piatte Mio
1690,Taranto;rea;tigri;Aretino,S Taranto rea BI tigri F F Aretino,Starnutano;reabi;tigrifera,Starnutano reabi tigrifera
1691,,Fausto L Ande SE,Fau;stolande,Fau stolande
1692,remare;balordi,A remare balordi NO,Are;marabalordino,Are marabalordino
1693,,Aste fa parte dei congiunti,,Aste fa parte dei congiunti
1694,aragosta;l'alba;volano,F aragosta L l'alba I volano,Fara;gostallavolano,Fara gostallavolano
1695,,A SP Algiers,,Algeri
1696,,C attese nona,Cattese;nona;;R;i;s;il;i;ti;;C;a;tte;esili;i;,Cattese nona
1697,,VALenti ZZ,,Valenti
1698,veloce;arpa;ombre,veloce P P arpa N T ombre,Velocità;pappare,Velocità pappare
1699,Anita;renne;colato,G Anita renne O C colato,Ganitar;en;neocolato,Ganitar en neocolato
1700,,A R pagaie NI G nere,,Arpagaie NI G nere
1701,,PR Asiri GO ottimista sconvolge l'ira OS,Pasiri;Goottimista;sconvolge,Pasiri Go
1702,,[Era il nome di Mineo] = Mario,Mari;o;lenta;lente,Mari o lenta lente
1703,,Sella di legno per bestie da soma,,Sella
1704,,L'uncino appeso alla lenza,Un;cino;un;cino;Un;cino;un;cino;Un;cino;un;cino;Un;cino;un;cino;Un;cino;un;cino;Un;cino;un;cino;Un;cino;un;cino;Un;cino;un;cino;Un;cino;un;cino;Un;cino;un;cino,Uncino
1705,,Uva Rit Parigi,,Uva Rit Parigi
1706,,Uva LI giorgina Lo,,Uva Lì giorgina Lo
1707,,,La;pada;n;oana;chiari;discoridantino;giri;callegge;riaine;re;male,
1708,,Paretiri Dardi Giona T Test,Paretiri;di;dardi;gionattest;Paretiri;di;dardi;gionattest;;Paretiri;di;dardi;gionattest;;Paretiri;di;dardi;gionattest;;Paretiri;di;dardi;gionattest;;Paretiri;di;dardi;gionattest;;Paretiri;di;dardi;gionattest;;Paretiri;di;dardi;gionattest;;Paretiri;di;dardi;gionattest,Paretiri Dardi Giona T Test = Paretiri Dardi Giona T Test
1709,,FOR SPA,Un;due;tre;sei;sette;otto;nove;dieci;undici;ventisei,Forspa
1710,smarrito;lesione;Ares,smarrito N A lesione NIT Ares,Smarriti;Nalesione,Smarriti Nalesione
1711,,MIS [La forma dei vulcani] S C [Pilastri con busti] R I [Le corone dei papi],Miscono,MIScono
1712,barche;ormai,BA C barche N ormai,Baccar;chenorma,Baccar chenorma
1713,rafficone;tea;stato,T rafficone N tea RRE stato,Trafficone;nere stato,Trafficone nere stato
1714,,Gente,,Gente
1715,sala;buoi;colato,M E sala A buoi OC colato,Messala;ab;uoccolato,Messala ab uoccolato
1716,,NI in mezzo all' eliporto,NI in mezzo;all'eliporto;re;pieno,NI in mezzo all' eliporto = NI in mezzo all' eliporto
1717,,IL Duomo Neri VI si mette al dito I N dipinti Volti O N E,I;LD;Umaneri;Visimeti;al;dipinti volti;I;LD;Umaneri;Visimeti;al;dipinti volti,Il Duomo Neri
1718,,A L biette dello spaccalegna,,Albi
1719,api;agricoltori;sei,G api agricoltori sei,Gapi;a;coltori,Gapi a coltori
1720,,Caccia (Ha per simbolo Au) = oro,Caccia;Caccia;ca;caccia;Caccia;Caccia;ca;caccia;Caccia;Caccia;ca;caccia;Navi;Cechi;ca;caccia,Caccia
1721,,,Scie;Naviga;let;concordate,Scie Naviga let concordate
1722,,O molo Garda TI,Ommologa;dati,Ommologa dati
1723,,Cichlidae S sportelli li riempie il gelataio P O M,Cichlidae;si;s;sportelli;Cichlidae;si;s;sportelli;;Cichlidae;si;s;sportelli;;Cichlidae;si;s;sportelli;;Cichlidae;si;s;sportelli;;Cichlidae;si;s;sportelli;;Cichlidae;si;s;sportelli;;Cichlidae,Cichlidae S sportelli li riempie il gelataio P O M
1724,Sire;pari;croci;croci;cere,Sire pari D croci S B croci COM cere,S;Irepar;Idcro;Ciscro;Cicerone,Sire pari D croci S B croci COM cere
1725,,Lotte,Lotte;Lotte,Lotte
1726,acquario;balena;acquario;balena;acquario;balena,RI acquario B balena,Ria;quaribalena;0;Ria;quaribalena;0;Ria;quaribalena,Ria quaribalena
1727,cassa;temeraria;setter;setter;setter;setter,AL cassa DI temeraria,Alca;Sadier;;R;I S;C O P;P I A N;D I A;setter;;R;I S;C O P;P I A N;D I A;setter,Alca Sadier
1728,,E Lione,,E lione
1729,,Acropoli Erre A,Acropoli;Erre;Erre;;Acropoli;Erre;Erre;;Acropoli;Erre;Erre;;Acropoli;Erre;Erre,Acropoli Erre Erre
1730,,[Timothy... per gli amici] O RI [Una bella Moore] [Cary del film Notorius] E,Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth;i;bellacom;Timoth,Timothy per gli amici O RI [Una bella Moore] Cary
1731,,Sorgenti (Blocca l'ancora durante la navigazione) (Puledro) C U (Sono somme quelle dei geni),Sorgenti,Sorgenti
1732,sitar;era,ESO sitar IM era,Esosita;rimanere,Esosita rimanere
1733,,CA [Quelle rustiche sono impagliate] = casacche,Casa;ch;acciaio;collimitabile,Casacche acciaio N colli MI T abile
1734,,A R RIVI,Arrivi;Arrivi;Arrivisto,Arrivi
1735,,GI ,Gigante;gigante,Gigante gigante
1736,olimpo;tre;con,olimpo tre con I,,
1737,fuoco;tender;aperto;fuoco;tender;aperto,,Fuoco;tend;er;ma;Fuoco;tend;er;ma,Fuoco tend er ma
1738,,U n t i a l e s c u t o,Un;tiale;nonrabo;Un;tiale;nonrabo;Un;tiale;nonrabo;Un;tiale;nonrabo,Un tiale
1739,,,Pan;e;RTO;lima;amico;bersa;mas;distr;ute,
1740,,COS Edison Gabrielle NTO,COS;ed;iss;ongel,COS ed iss ongel
1741,,lampo L E con V dove O,,L'ampo leconvde
1742,,Piove,,Piove
1743,,COR,,Cor
1744,armadio;anaconda,armadio LL anaconda DA,Arma;diol;anaconda,Arma diol anaconda
1745,se;cassa;evasi,R se cassa R evasi,Ressacasse;Ravi,Ressacasse Ravi
1746,,I ustine NG ombretta,Iuste;negombretta,Iuste negombretta
1747,,UO [Lo è l'ariballo] DE [Il Nilo è dieci volte più lungo] [il nome della Chanel] TTE,,
1748,,[Il Lorenzi ex calciatore] L [Le corone dei papi] I,,
1749,Italia;toro;ila;piombo,T Italia N toro SS ila R piombo,Tilità;nato;rossilare,Tilità nato rossilare
1750,,Compagnia,,Compagnia
1751,barile;cuori,TUR barile TT cuori,Turbar;i;lettori,Turbar i lettori
1752,,U pere NO Rabat TE Riyah I balene saetta G G Aphrodite,Up;erano;barbati;re;yahi;balenesa;Up;erano;barbati;re;yahi;balenesa;Up;erano;barbati;re;yahi;balenesa;Up;erano;barbati;re;yahi;balenesa;Up;erano;barbati;re;yahi;balenesa;Up;erano;barbati;re;yahi;balenesa,U pere NO Rabat TE Riyah I balene saetta G G Aphrodite
1753,Taranto;Lecce;duna;tana,Taranto NTR ICA Lecce duna S OT tana,T;aranto;trica;l;ec;usotana,T'aranto trica l'ecusotana
1754,cassetta;tori;remare,C cassetta U tori IN remare,Cascetta;tu;ori,Cascetta tu ori
1755,,Lu lacca S curati,Luccac;scurati,Luccac scurati
1756,,L' inizio dell' inverno,,inizio
1757,,[Si prende di petto cantando] P IN [Ha un debole per le galline] STA [L'Altissimo],Canto;per;leggere,Canto
1758,,SE restituiti,,
1759,Coco;gialla;taurino,Coco M E gialla T taurino,Cocos;gialla,Cocos gialla
1760,,RI C ciotti GI anelli,,Ricciotti
1761,,Iva (ha un debole per le galline) = fritto,F;Ritto;di;Nidi,Fritto di nidi<|end|><|endoftext|>
1762,,GI SCI,GI;S;Cicerone;Tale;GI;S;Cicerone;Tale;PI,GI SCI
1763,batteria;ante,RO batteria V ante,Roba;terapeutica,Roba terapeutica
1764,,Città,,Città
1765,,[I successori di san Pietro] L L [La... cavalca il surfista] S [C' è stata anche la neozoica],Papi;p;papi,papi papi papi
1766,arco;maiali;cani,B arco maiali M cani A TO,Barcoma;alimentacani,Barcoma alimentacani
1767,,Mole,,Mole
1768,,Prato,,Prato
1769,sorriso;triceratopsi;Cipro,sorriso M P A triceratopsi C A,Sorriso;Matricerat,Sorriso Matricerat
1770,corvi;AIN;sarissa,L corvi AIN P I sarissa,Le;corvi;ai;nipsarissa,Le corvi ai nipsarissa
1771,,M arto giara NE,Marti;Garane;;Marti;Garane,Marti Garane
1772,rivali;di;prete,S E rivali di prete STI,Seri;aliti;pretesti,Seri aliti pretesti
1773,rose;anatre;marmosetta,,Roseg;G;ana;marmosetta;Roseg;G;ana;marmosetta;Cuarzo;U;sa;nica;Cuarzo;U;sa;nica,Roseg G ana marmosetta
1774,aragosta;favola;tornei,V aragosta N favola tornei CI,Vara;gostan;favolati,Vara gostan favolati
1775,,FI LBER,Fil;Ber,Filber
1776,Ario;radicato;kennel;soccorso;cattedrale;kennel;soccorso;cattedrale;kennel;soccorso,,Ario;radic;Kennel;soccor;Kennel;soccor,Ario radic
1777,sirocco;zucchetti;sirocco;zucchetti;sirocco;zucchetti,sirocco N zucchetti M I,Sirocco;N;zucch;;Sirocco;N;zucch;;Sirocco;N;zucch,Sirocco N zucch
1778,,[C'è quello di fondo] U [Si domina dalla torre Eiffel] O R N [Babà... immangiabile],,
1779,Aladdin;cani;toro;Ciro,P Aladdin cani T toro D I Ciro,Palla;di;nani;nottori;dicario,Palla di nani nottori dicario
1780,piperne;boia;mira,S piperne boia mira S TI,Spipernoboia;misteri,Spipernoboia misteri
1781,con;clave;pala,con clave P A pala,Conclave;papalà,Conclave papalà
1782,,L A biette dello spaccalegna N infilò la mela con una freccia Dieci al chilo V E,,L'abietta dello spaccalegna N infilò la mela con una freccia Dieci al chilo V E
1783,sala;orbite,VA sala N F orbite,Vasa;lanofobite,Vasa lanofobite
1784,,V Icaro,,Icaro
1785,scadenza;parola;clave,scadenza M parola U TO clave,Scade;nz;malutoclave,Scade nz malutoclave
1786,,Coffin,,Coffin
1787,aragosta;Talete;caduti,P aragosta N Talete I caduti,Parag;ostantaleti,Paragostantaleti
1788,raffreddare;Gino;colomba,P raffreddare G Gino N colomba,Praffredda;gigno,Praffredda gigno
1789,Petti;teda;sassi,DI viaggia nella busta,Petti;tetraduta;';sassia,Lettera
1790,,Cooper RA M bici,Copo;rappresentambi,Copo rappresentambi
1791,arca;Coco;mento,S arca STI Coco M mento,Sarcastico;commento,Sarcastico comento
1792,arancio;varata;resta,P arancio varata U resta G I,Parancio;varaturo,Parancio varaturo
1793,mini;rivali;setter;rivali;setter;rivali,mini S T rivali d'I?!,Ministri;validi;;Setter;stivali;;Setter;stivali,Ministri validi
1794,oro;okra;tini,V oro ID okra T tini,Voro;di;ostruzioni,Voro di ostruzioni
1795,,Canta all'alba,,
1796,,Vittorio Alfieri SIR,,Vittorio Alfieri
1797,anche;pista,ST anche ING pista,Stanchi;ingressi,Stanchi ingressi
1798,,Sipariola OL IT,Sipariola;OLIT,Sipariola OL IT = Sipariola
1799,,MU rado tristi C HE,Mura;d'ostacoli,Mura d'ostacoli
1800,,Cary I Steiger ID si,,Cary I Steiger ID si
1801,,[Danno inizio alle vacanze] PO [I cinesi lo cucinano in mille modi] L [Apertura che si pratica] SI,Cantiere;Po saletti L Porta,Cantieri PO saletti L Porta SI
1802,,RI sa,,Risano
1803,fiasco;pini;sciroppi,,Fia;sciopero;per;sciroppi,Fia sciopero per sciroppi
1804,,PA Lago prealpino di origine glaciale,,Pallaghe
1805,,Ufficio,,Ufficio
1806,Oderini;rose;stati,S Oderini rose T TE stati,Soderini;rosettati,Soderini rosettati
1807,rana;mano,T rana Z ZA mano,Trana;Zanzamano,Trana Zanzamano
1808,,Sotto arnesi O N votanti RA,Sottoarnesi;on votanti,Sotto arnesi O N votanti RA = Sotto arnesi ON votanti RA
1809,,[Dentro] G les[Dentro]a IF,Dentro;lese;Sono;gente;cosa;cosa;Sono;gente;cosa;cosa;Sono;gente;cosa;cosa,Dentro lese
1810,,RIF saluti BBA,,Riflettere
1811,cotta;rado;rosa,S cotta TU rado LO rosa,Scottatura;dolorosa,Scottatura dolorosa
1812,,sale N S I O nidi QU membrana G rarefatto,Salenzione;di;Quimera;grarefatto,Salenzione di Quimera grarefatto
1813,Cleopatra;addici;foro;Cleopatra;addici;foro;Cleopatra;addici;foro;Cleopatra;addici,Cleopatra NT addici TO S foro,Cleop;at;addicito;;Cleop;at;addicito;;Cleop;at;addicito,Cleop at addicito
1814,ape;Libia;astri,C ape L Libia N C astri,Capelli;biancastri;Risolvi;amalavite,Capelli biancastri
1815,,cavo STI carena IA,Cavosticarena;IA,Cavosticarena IA
1816,,MOT tesori A S cimici,Motte;soriasci,Motte soriasci
1817,Scia;Giudice;ante;Scia;Giudice;ante;Scia;Giudice;ante,A Scia Giudice M B ante,Asciaggi;cementate;A;Sciaggia;cementate;A;Sciaggia;cementate,Asciaggi cementate
1818,,[Intensamente religiosa] = devota,Devo;turbar;ba;cadav,Devo turbar ba cadav
1819,,DI remare L portiere,,Diremare
1820,foro;pietre;aperto,Ti foro pietre ST aperto TTI,Tifo;popiertes;sta;aperto,Tifo popiertes sta aperto
1821,,IN cosmetici N Ava L L E,,Incosmetici N Ava L L E
1822,,IMP aragosta R amici,Impagos;taramici;;I;m;p;a;g;o;sta;rami;;I;m;p;a;g;o;sta;rami,Impagos taramici
1823,,P assi T tomi,Passi;stomiti,Passi stomiti
1824,reo;aperto,reo R aperto SSE,ReoRap;apertose,ReoRap apertose
1825,alberi;Novara,B alberi Novara TO,Balboni;varato,Balboni varato
1826,,S marina C marina NN Ares EM officia RR esposizione S M O fiori N alle spalle degli alpini TA,Sma;ri;navicar;nanna;rese;officiare;esposti,"Sma ri navicar nanna rese , officiare , esposti"
1827,,[Ci sono quelle del pensiero] N [Sono alle spalle degli alpini] M [Offrirono doni a Gesù] N A B [Rane arboree],,
1828,sei;meli,M O S sei meli,Mosse;si;emeli,Mosse si emeli
1829,,VO tossera in T R Ario,Voto;seratrario,Voto seratrario
1830,re;nodi;colato;re;nodi;colato;re;nodi;colato,C re ME nodi OC colato,Creme;ne;nodiacolato;;Creme;ne;nodiacolato;;Creme;ne;nodiacolato,Creme nere
1831,porta;tale,porta L BOS tale,Porta;Bal;Bostale,Porta Bal Bostale
1832,,DI pino GR,Pino,pino
1833,con;Peppino;ab,con T O Peppino ab TO,Conto;peppino,Conto peppino
1834,,Avversari G U capo di una monarchia D dolce V imposte per finestre,Avi;versari;gu;capo,Avversari G U capo di una monarchia D dolce V imposte per finestre
1835,,Rimini Sala,,Rimini Sala
1836,,T R A D S O L,,Tradisoli
1837,,RIN Cina LCU,,Rincia
1838,,Roma N P uniti,Roma;non;puniti;A;falla;non;pretirare;A;barolo;non;pretirare,Roma non puniti
1839,amici;cavalli,P amici cavalli R I,Pamicic;alli,Pamicic alli
1840,re;morto;pirati,re GAL morto S pirati,Regalmort;ospirati,Regalmort ospirati
1841,Assiri;avi,B Assiri C avi,Bassi;ricavi,Bassi ricavi
1842,allievi;sa;uniti,F allievi sa P uniti,Falla;Ivisap;Uniti,Falla Ivisap Uniti
1843,sassi;rospi,sassi LI rospi CA,Sassili;rospica,Sassili rospica
1844,,Liti CAS pai,,Liti CAS pai
1845,lira;mitre,FIG lira P I mitre,Figli;Rapipi;m;it,Figli Rapipi m it
1846,avo;cervi;arsi;percorsi,L avo R O cervi Z I arsi D O percorsi,Lavoro;ce;rivisari;sperci,Lavoro ce rivisari sperci
1847,,Lunghi e stretti valichi T T fiume e dipartimento francesi G ferite,,Lunghi e stretti valichi T T fiume e dipartimento francesi G ferite = Valichi TT fiume e dipartimento francesi G ferite
1848,,Fino sbaiolina pezzi... di tenda R A N bate la scogliera S TI protegge il porto dai cavalloni arti pennuti T I,Finisba;i;sai;sai;tenda;RANbat;a;lenti;Finisba;i;sai;sai;tenda;RANbat;a;lenti;;Finisba;i;sai;sai;tenda;RANbat;a;lenti;;Finisba;i;sai;sai;tenda;RANbat;a;lenti;;Finisba;i;sai;sai;tenda;RAN,Finisbaio
1849,,A R antagonisti in amore,Arant;a;antagonista;inamore,
1850,nane;sai;Garda,U nane R sai N Garda,Una;nere;sinaigarda,Una nere sinaigarda
1851,tarsatura;dita,TI tarsatura dita STA,Tita;raturata,Tita raturata
1852,rose;cioccolata;panda,,Rosaline;pandare,
1853,,palle L I cono tale,,
1854,,Lontani,,Lontani
1855,,[Albero resinoso] T T A [Fanno frutti polposi] LDI [Un albero sempreverde],,Pino T T A Ara LDI Palma
1856,,vino N aragosta CHI,Vinonara;gostachi,Vinonara gostachi
1857,pugni;sei;pere,pugni sei pere T A,Pugni;Seipereta,Pugni Seipereta
1858,papi;nari;azzurro;anche;in;continua;azzurro;anche;in;continua,papi LL O nari GH E,Papilloni;a;righe;A;z;zure;A;z;zure,Papilloni a righe
1859,Ente;ossa;cioccolata;nei;pali;volto,[La Domenica alla TV] D [Se le rompe chi lavora molto] R [È tutta ciccia] N T [Tracce lasciate... dagli smacchiatori] [Solidi a punta] LR IS [Viso],Entodossar;cioccolata;nt;ne;pallisvolto,Ente D ossa R cioccolata N T nei pali LR IS volto
1860,,RARE RTI,Rare;r;triti,Rare Rti
1861,tennis;basi,POR tennis P basi,Portine;se;pbasi,Portine se pbasi
1862,,IM Modigliani O ai caselli autostradali T fuggitivo,Immodi;glian;i;fuggitivo;Immodi;glian;i;fuggitivo;;Immodi;glian;i;fuggitivo;;Immodi;glian;i;fuggitivo;;Immodi;glian;i;fuggitivo;;Immodi;glian;i;fuggitivo;;Immodi;glian;i;fuggitivo,Immodigliani
1863,,PI fingono con arte,Piffero;Pino;di;sfaccia,Piffero
1864,,A R che,,Arche
1865,scia;vetri,TI scia B O vetri,Tisi;abovetri,Tisi abovetri
1866,,tra RFI come S pisci I liquefatto,Trasferire;compisci,Trasferire compisci
1867,,Mano Tale,Mano;Taleman;Talemano;Mano;Taleman;Talemano;Mano;Taleman;Talemano,Mano Tale
1868,,in F I da in i d a cuccioli ZI A,Infida;inidocciolizia,Infida inidocciolizia
1869,,GR COSCIA NY FITTO,GRO;Sciani;Fit;Tosca,Grossi
1870,,"[Lo mena per l'aia chi indugia] Z O [Pulita, linda] I N [L'azione del rematore]",,
1871,,Scaffale GLI gheri NE gatti,Scaffale;G;ligeri,Scaffale GLI gheri NE gatti
1872,,Cipolla Lisi Nodi,,Cipolla Lisi Nodi
1873,Asia;cani;Asia;cani;Asia;cani;Asia;cani,RI Asia MA I cani,Riasia;maicani;;Riasia;maicani;;Riasia;maicani;;Riasia;ma,Riasia maicani
1874,sarte;tintura;mare,U sarte R tintura mare SI,Usta;retint;umari,Usta retint umari
1875,Volta;disc;scienza,Ufficio,,Ufficio
1876,,CO SCI,Cosci;di;fede;san,Sci
1877,,DE longo quello della giraffa,Dellongo;l;collo,Dellongo l'collo
1878,,STI Parigi Palmipede T T,STAPI;Stampa;i;piletti,Stampa i piletti
1879,rafficone;rei;Petrarcha;ente,T rafficone rei L Petrarcha L M ente,Trafficone;reilpetrarcha,Trafficone reilpetrarcha
1880,mistura;rettile,F mistura rettile NE,Fi;misteri;;R;i;;R;i;;R;i,Fi misteri
1881,,Cascare (servono alla pesca) = reti,Reti;bi;tetramer;R;Moli,Reti bi tetramer R Moli
1882,tesoro;per;miss;lì,TUT tesoro per miss lì,Tutte;sorpermissi,Tutte sorpermissi
1883,,,Mia;siondeletto;bar;la;letter;averi,
1884,,Murat lo fu di Napoli,Murata;giaccape,Murata giaccape<|end|><|endoftext|>
1885,,DE barba NT Poesia L Foga nel lavoro TE,Debarba;NTpo;Ealogo,Debarba NT Poesia L Foga nel lavoro TE
1886,,Fiocco CI alberi LDI,Fiocco;ci;al;bierdi;Fiocco;ci;al;bierdi;;Fiocco;ci;al;bierdi;;Fiocco;ci;al;bierdi;;Fiocco;ci;al;bierdi;;Fiocco;ci;al;bierdi;;Fiocco;ci;al;bierdi;;Fiocco;ci;al;bierdi;;Fiocco;ci;al;bierdi;;Fiocco;ci;al;bierdi;;Fiocco;ci,Fiocco CI alberi LDI = Fiocco
1887,Ro;spada;mica;amo,Rovigo,,
1888,arti;rivali,F arti rivali D I,Far;tiri;validi;;RI;solvi;risisi;;RI;solvi;risisi,Far tiri validi
1889,,PIA Provincia del Piemonte T Poesie di alto contenuto N Falda di cappello,PIAPI;Provin;a;Poesia,PIA Provincia del Piemonte T Poesie di alto contenuto N Falda di cappello
1890,,visi T tic NIA,Visità;Cinzia;;G;Io;co;piede;sedere;coda;tappo;;C;o;da;tappo;coda;tappo,Visità Cinzia
1891,corteo;sei;borsa,corteo sei NG borsa,Corteo;Seingborsa,Corteo Seingborsa
1892,onde;pialla,BI onde ING pialla,Biodè;ingipalla,Biodè ingipalla
1893,,"AU barba [Giorno con altro nome] sacerdote [Se lo rovesci, lo vedi come nove] N albero",Aubain;ta;sacre;dolente,Aubaine
1894,,Cam,,Cam
1895,coni;Libia;pendii;Asti,coni G Libia N pendii LL Asti A,Coniglio;Libiano;pend;illa,Coniglio Libiano pend illa
1896,anatre;casco;pendio,V anatre S casco P pendio,Van;trasc;copendio,Van trasc copendio
1897,est;Parigi,est IR Parigi GLI,Estirpar;i;gigli,Estirpar i gigli
1898,,DO [Li compongono i poeti] AR [La capitale del Marocco] T [Antichi altari per sacrifici] [Moltiplica due numeri] T IR [Antichi altari per sacrifici] [Una... vecchia parente] N T [Ranocchia arboricola] [L' esercizio con le tazzine] [Capirla è il minimo],Dobbiar;Iriaritari;si;pari;aritar;il;paritar;Dobbiar;Iriaritari;si;pari;aritar;il;paritar;Dobbiar;Iriaritari;si;pari;aritar;il;paritar;Dobbiar;Iriaritari;si;pari;aritar;il;paritar;Dobbiar;Iriaritari;si;pari;aritar;il;paritar,Doppiari
1899,,M O S 13 Classi,,MOS 13 Classi
1900,,Mano avvocato sedente,Manova;cosciente,Manovra
1901,ferro;cibori,F ferro L OG cibori,F;ferrologici;R;i;si;no;C;h;ios;ino,F ferrologici
1902,,A L biette dello spaccalegna MPO il sostegno del fiore,Albiet;tescal;egna;Albiet;tescal;egna;A;Lbietti;tescal;egna;A;Lbietti;tescal;egna;A;Lbietti;tescal;egna;A;Lbietti;tescal;egna;A;Lbietti;tescal;egna;A;Lbietti;tescal;egna,Albietti
1903,,C Assiri V Aladdin,Casse;rivale;;Rispar;tipi;Casse;rivale;;Rispar;tipi,Casse rivale
1904,azioni;chitarra;dischi,C azioni chitarra N T dischi,Cazioni;chitarrandischi,Cazioni chitarrandischi
1905,Chieti;Eros;scrutinio;re;re;re;re;re;re;re;re,P Chieti Eros T T scrutinio,Pichiet;erostrutino;;Pretere;reteri;;Pretere;reteri,Pichiet erostrutino
1906,,CA [Multiplo di quattro] NQU [Con Adamo] NI [Categoria di pugili veramente leggeri] N [Donna di Nuoro],,
1907,fa;nome;sette;con;fa;nome;sette;con;fa;nome;sette;con;fa;nome;sette;con,fa nome sette con E,Fanemese;tè;;Fanemese;tè;;Fanemese;tè;;Fan,Fanemese tè
1908,Lecce;Pavia;est,Lecce PO Pavia D est A,Lecce;pope;pavaveste,Lecce pope pavaveste
1909,Rodi;pallone;oli,P Rodi pallone T EV oli,Prodi;pallonetti,Prodi pallonetti
