,word_guesses,first_pass,solution_words,solution
1800,idra;Cipro;etti,idra U LI Cipro V etti,Idraulici;provetti,Idraulici provetti
1801,camini;radura,RI C camini E radura NIO,Ricca;miniera;d;uranio,Ricca miniera d'uranio
1802,Bi;diesis;alata,Bi diesis S alata,Bidiesis;salata,Bidiesis salata
1803,in;perito,in VA perito R,Invaperit;or,Invaperit or
1804,tede;chirurgo,A R tede CA chirurgo,Arte;decahirurgo,Arte decahirurgo
1805,legge;Arisa;mura,legge N D Arisa mura I,Leggendari;samurai,Leggendari samurai
1806,risi;Ramon,risi EDE Ramon ACO,Risieder;a;Monaco,Risieder a Monaco
1807,viola;sedili,viola sedili NO,Viola;se;dino,Viola se dino
1808,posta;re;nota,posta N P re nota TI,Posta;pre;notati,Posta pre notati
1809,rive;re;nono,rive D E re nono TI,Rivedere;nonot;Ioti,Rivedere nonot Ioti
1810,lame;Diana;proiettile,lame Diana proiettile,La;mediana;proiettile,La mediana proiettile
1811,rotti;rate;odi;musi,rotti A rate M P odi musi C A,Rottiar;a;tempo;di;musica,Rottiar a tempo di musica
1812,epa;dive,TR epa dive R I,Tre;padiveri;pari,Tre padiveri pari
1813,Ares;tonto,D Ares tonto TE,Dare;stontotote,Dare stontotote
1814,Bell;agenti;lepre;muro;Saba;Dante,Bell agenti lepre muro Saba Dante,Bella;gentile;premurosa;badante,Bella gentile premurosa badante
1815,corta;rete;timoni,S corta rete S timoni,Scortare;testimoni,Scortare testimoni
1816,gallo;nido,I gallo nido RO,I;galloni;d;oro,I galloni d'oro
1817,nasse;tocca;ile,U nasse T tocca B ile,Un;assetto;cabile,Un assetto cabile
1818,corta;divi,S corta divi P,Scorta;di;vip,Scorta di vip
1819,foro;mani;aperto,TI foro mani ST aperto TTI,Tifo;romanista;per;Totti,Tifo romanista per Totti
1820,ellissi;manopola;more,B ellissi manopola D A more,Bellissima;d;amore,Bellissimaopolitan d'amore
1821,buco;raggio,TRI buco raggio SA,Tribù;coraggiosa,Tribù coraggiosa
1822,omarini;arco;spira;tori,omarini arco spira tori,Omari;narcopiratori,Omari narcopiratori
1823,mola,FA mola,Famo;latina,Famo latina
1824,medi;con;dotto,medi CO con dotto,Medico;condotto,Medico condotto
1825,vino;asce;nate;tra,vino L IC asce nate A tra L E,Vinolica;scena;teatrale,Vinolica scena teatrale
1826,forint;ancora;palla,forint N ancora S palla TI,Forin;ten;ancora;spallati,Forin ten ancora spallati
1827,ara;teda;sella,C ara F teda sella TA,Carafte;dasesllata,Carafte dasesllata
1828,esili;ora,esili O D ora TO,Esilio;dorato,Esilio dorato
1829,VI;colo;sale,DIS VI colo S sale,Disvico;lossale,Disvico lossale
1830,tempo;Edison;rio,CAN tempo RI Edison D rio,Cantemporie;di;Sondrio,Cantemporie di Sondrio
1831,canoe;ali;Parigi;Zoe;dischi,VUL canoe LB ali Parigi A N Zoe dischi A,Vulcano;Elba;Lipari;Giannozze;di;Schia,"Vulcano, Elba, Lipari, Giannozze di Schia"
1832,tra;coperte;amo,tra FF I coperte R amo,Trafficò;per;Teramo,Trafficò per Teramo
1833,vie;star;lima;ninfa;eroe;doni,vie BB star T A lima ninfa LI eroe G OL doni,Vi;ebbe;S;Talti;mani;Nifalio;e;Galdoni,"Vi ebbe S Talti manini, Nifalio e Galdoni"
1834,sponda;dita;chino;Era,BI sponda dita C chino T EN Era,Bisponda;di;tacchino;tenera,Bisponda di tacchino tenera
1835,est;nidi;sarda;tana,IF est I nidi sarda N A tana,I;festini;di;Saradanatana,I festini di Saradanatana
1836,fa;sardina,fa L sardina TI,Falsar;dini,Falsar dini
1837,sintesi;leggio,ES sintesi NO leggio,Essini;s;inoleggio,Essini s inoleggio
1838,amico;anelli,MI amico R F anelli,Miamic;orfanelli,Miamic orfanelli
1839,mais;antenne,NE mais V antenne,Nema;isvantenne,Nema isvantenne
1840,ode;arpa;orli,F ode R arpa N T orli,Foderar;pantorli,Foderar pantorli
1841,sedia;dive;mi,AS sedia R CA dive mi CI,Assediar;cadivemi;cici,Assediar cadivemi cici
1842,ponente;corta,IM ponente S corta,Imponente;scorta,Imponente scorta
1843,sartine;Ate,PE sartine RR Ate,Pesar;tinerre,Pesar tinerre
1844,soli;dardi;vari,C O N soli dardi vari,Consolidar;diversi,Consolidar diversi
1845,corta;rema;strati,S corta rema G I strati,Scortare;magistrati,Scortare magistrati
1846,mici;coni;olle;tocca;ile,CA mici A coni L C olle T tocca C CAB ile,Camicia;con;il;colletto;caccabile,Camicia con il colletto caccabile
1847,usa;colo;mina,BL usa colo R mina,Blusa;color;minamina,Blusa color minamina
1848,aiuto;Rambo,VI aiuto T Rambo,Vai;utrambo,Vai utrambo
1849,asiatici;lente,asiatici lente,Asia;ticiente,Asia ticiente
1850,assi;asse;arco,P assi ONE asse C arco,Passione;assécarco,Passione assécarco
1851,ava;pinna;orata,UN ava M pinna M orata,Una;vamp;innamorata,Una vamp innamorata
1852,last;pira;tori;cono;sci;mento,last pira tori cono sci mento,La stirato;riconoscimento,La stirato riconoscimento
1853,lario;pero,SCO lario pero SI,Scolari;operosi,Scolari operosi
1854,nera;naso,TE nera BI naso,Tenera;binaso,Tenera binaso
1855,arti;rei;spia,M arti rei R R E spia,Martire;irreprensibile,Martire irreprensibile
1856,oli;Udine;amaro,S oli T Udine F amaro,Solitudine;famaro,Solitudine famaro
1857,parche;Ra,parche G Ra US O,Parchegrau;soso,Parchegrau soso
1858,in;tender;aperto,in tender ROM aperto MA,Intender;Roma;per;Toma,Intender Roma per Toma
1859,marcia;casco;data,DA marcia RI casco R data,Dama;ricarica;scordata,Dama ricarica scordata
1860,Pitt;Eschilo;ali,Pitt O R Eschilo C ali,Pittoreschi;locali,Pittoreschi locali
1861,ape;sonar;rasi;tee;tina,UN ape R sonar rasi EN tee OS tina TA,Una;persona;rasiente;e;ostinata,Una persona rasiente e ostinata
1862,assidua;stia;aia;lati,TR assidua stia SS aia S S O lati,Trassi;dasti;assai;assolati,Trassi dasti assai assolati
1863,delta;Giotto;Po;Po;verso;legge,FE delta Giotto Po Po LO verso L A legge,Fedeltà;già;ottopo;polov;so;legge,Fedeltà già ottopo polov so legge
1864,nato;menta;gamo;Adamo,U nato R menta gamo RI Adamo RE,Una;tormentaga;morìa;d;amore,Una tormentaga morìa d'amore
1865,danza;bottone,FI danza bottone LTA,Fidanzabot;tonela,Fidanzabot tonela
1866,Diana;denti,F Diana L U denti,Fdi;anal;udenti,Fdi anal udenti
1867,aro;nera,M aro nera NDA,Maro;neranda,Maro neranda
1868,ore;esca;onda,VOL ore LAP esca M onda,Volore;la;pesca;monda,Volore la pesca monda
1869,Coca;dito,P Coca RI dito,Poco;caridito,Poco caridito
1870,irati;scafi;aghi,P irati scafi aghi,Pirati;scafiahi,Pirati scafiahi
1871,pollo;ovali;emiro;dalie;asso,pollo C K ovali TT emiro dalie PI C asso,Pollock;Ovalitté;Mirò;Dalì;e;Picasso,"Pollock, Ovalitté, Mirò, Dalì e Picasso"
1872,asso;azione;divo;Erie;pedali,asso C I azione divo L Erie S pedali E RI,Associazione;di;volerieri;espedalieri,Associazione di volerieri espedalieri
1873,coperchio;fari,RI coperchio D AF fari,Ricoperc;h;offari,Ricoperc h'offari
1874,signor;vi,signor IO vi RIE,Signoriovi;Ririe,Signoriovi Ririe
1875,est;Eros;orba,D est RI Eros orba TO,Destriero;sorbato,Destriero sorbato
1876,orchi;dee;Ra;re,orchi dee Ra re,Orchidee;rare,Orchidee rare
1877,acero;neve,P acero neve RDE,Pacrone;verde,Pacrone verde
1878,pia;oli;manopola,pia CEV oli S SI manopola,Piacevolissima;nopola,Piacevolissima nopola
1879,in;sala;teca;sarda;golf,in sala teca E sarda A golf O,Insalate;caesar;da;golfò,Insalate «caesar» da golfò
1880,naso;ras;pioggia,U naso NO ras pioggia TA,Una;sonora;spioggiata,Una sonora spioggiata
1881,uova;pera;in;dispensa;Ci;agli;denti,N uova O pera in dispensa Ci L E agli S T U denti,Nuova;opera;indispensecile;agli;studenti,Nuova opera indispensecile agli studenti
1882,aro;aperto;Era;remo;stie,ER aro S aperto LL Era remo L E stie,È;raro;saper;tollerare;molestie,È raro saper tollerare molestie
1883,Verona;ago,PO Verona UFR ago,Povero;naufrago,Povero naufrago
1884,con;ultime;rima;dati,con S ultime DI CI rima N dati,Consulti;medici;rimandati,Consulti medici rimandati
1885,mura;osti;Lione;dive;redi;poli,mura T D A P osti G Lione dive N N E redi N A poli,Murat;da;postiglione;divenne;re;di;Napoli,Murat da postiglione divenne re di Napoli
1886,anello;galee,MAR anello galee VE,Maranello;galee;veve,Maranello galee veve
1887,lacca;Dallas;are,lacca DE Dallas LI T are,L;accadalla;silitare,L'accadalla silitare
1888,squalo;riso;ala;are,AR squalo riso P R ala L T are,Arsqual;oris;opera;l;altare,Arsqual oris opera l'altare
1889,latte;raggio;cappa;falco,latte R raggio A cappa D I falco,L;atterraggio;a;Cape Canaveral,L'atterraggio a Cape Canaveral
1890,forma;onda,forma ST onda,Forma;stondata,Forma stondata
1891,scure;Fi;Lodi;peri,scure Fi Lodi M peri A,Sc;urefilo;d;Imperia,Sc urefilo d'Imperia
1892,ulivi;tre;est;ori;lati,F ulivi tre N T est ori CO lati NO,Fu;Livio;trente;storico;latino,Fu Livio trente storico latino
1893,Lazio;dentista;ali,RE Lazio NI dentista T ali,Relazioni;d;enti;statali,Relazioni d'enti statali
1894,prigioni;oca;coda;nana,RI M prigioni oca R I coda nana S,Rimprigio;niocar;i;codanas,Rimprigio niocar i' codanas
1895,elica;la;Adamo,D elica la RI Adamo RE,Delicala;riadamo;r;amore,Delicala riadamo r'amore
1896,assi;loto;mento,assi L loto R mento SO,Assillo;tormentoso,Assillo tormentoso
1897,nave;arel;biada,NO nave R arel biada TTI,Non;aver;are;libia;datti,Non aver are libia datti
1898,attiva;sorte,C attiva sorte,Cattiva;sorte,Cattiva sorte
1899,serio;coli,MI serio M UN coli,Miseri;omuncoli,Miseri omuncoli
1900,Poe;tiro;mantici,Poe tiro mantici,Poeti;romantici,Poeti romantici
1901,in;serie;dame;catino,C in E serie dame R catino,Cineserie;da;mercatino,Cineserie da mercatino
1902,tre;nomi;Ares;corta,tre nomi LI T Ares corta TO,Treno;militare;scortato,Treno militare scortato
1903,unte;tosa;torri,unte M U tosa torri I,Un;temuto;satorri,Un temuto satorri
1904,dive;mici;spugna,CA dive mici E spugna TI,Cadivemi;ciespu;gnati,Cadivemi ciespu gnati
1905,ombre;Venere,T ombre ARU Venere,Tombrear;uve;nere,Tombrear uve nere
1906,Pan;alone,GiAccaE Pan T alone,Giacca;e;pantalone,Giacca e pantalone
1907,verde;ghiro;etti,O verde N ghiro CCH etti,Overdeng;hirocchetti,Overdeng hirocchetti
1908,nato;scrofe,U nato scrofe SA,Una;toscro;fesa,Una toscro fesa
1909,orchi;dee;don;Ate,orchi dee don Ate,Orchidee;donate,Orchidee donate
1910,orme;are;collane;tesi,A D D orme N T are collane S tesi A,Addormentare;coll;anestesia,Addormentare coll'anestesia
1911,in;cantina;lepre;viso,in cantina BI lepre A V viso,Incantabile;preavviso,Incantabile preavviso
1912,ras;pioggia,DU ras pioggia TA,Dura;spioggiata,Dura spioggiata
1913,baffi;arma;visi,SU baffi TT arma N visi,Subaffittar;manvisi,Subaffittar manvisi
1914,sol;dati;gallo;nati,sol dati gallo nati,Soldati;gallonati,Soldati gallonati
1915,pie;alone,pie RO BA D alone,Piero;Badalone,Piero Badalone
1916,coppia;tomi,S coppia tomi CI,Scoppi;atomici,Scoppi atomici
1917,alani;malva;re;Corea;menta,H alani MO malva re RA N Corea LI menta,Ha;l;animo;malvare;ran;coreali;menta,Ha l'animo malvare ran coreali menta
1918,asso;Ezio,CHI asso SF Ezio,Chiasso;sfezione,Chiasso sfezione
1919,lavabo;porta;porte,MER lavabo DI porta porte S E,Merlavabo;di;Porta;Portese,Merlavabo di Porta Portese
1920,punte;Ra,punte G Ra A RO,Puntegra;araro,Puntegra araro
1921,lady;deriso;ode;astori,lady O deriso LT ode LL astori A,Ladyder;isoltoda;Llast,Ladyder isoltoda Llastoria
1922,chirurgo;lista;ali,CA chirurgo BI lista T ali,Cachiru;rgbilis;talli,Cachiru rgbilis talli
1923,pirati;animali;more,pirati CU R animali DA more,Pira;ti;curan;i;mali;d;amore,Pira ti curan i mali d'amore
1924,cosa;rete;fori,S cosa rete DO fori,Scoscare;tedofori,Scoscare tedofori
1925,appello;tarabusi,appello P ET tarabusi,Appellò;Petti,Appellò Petti
1926,asta;carene;nere;est;chino;ava;lidi;menti,B asta PO carene nere T est AA chino NH ava lidi A R GO menti,Basta;poco;ren;eretè;stach;i;non;hav;al;idioti;argomenti,Basta poco ren eretè stach i non hav al idioti argomenti
1927,fattorino;nano,fattorino nano RD,Fatto;rin;o;nard,Fatto rin o nard
1928,anta;lessi,S anta lessi O,Sant;Alessio,Sant'Alessio
1929,est;arpe;lessi,R est arpe R P lessi,Restar;perplessi,Restar perplessi
1930,more;Ezio,A more SF Ezio,Amore;sfezione,Amore sfezione
1931,unte;rose;topo;ovali,unte S O rose P O L topo C ovali,Un;tesoro;sepolto;poco;vali,Un tesoro sepolto poco vali
1932,mini;radura,mini E radura NIO,Miniera;d;uranium,Miniera d'uranium
1933,bocca;lidi;oro,I bocca lidi VI N oro SSO,I;boccali;di;vino;rosso,I boccali di vino rosso
1934,trainer;somalo;re,trainer I O somalo re,Trainerioso;malore,Trainerioso malore
1935,mappa;ode;oli,mappa T ode M oli TO,Mappatto;demolito,Mappatto demolito
1936,navi;pinna;ora,U navi pinna M ora T A,Una;vip;innamorata,Una vip innamorata
1937,son;la;lenti,MON: son la O lenti,Monson;laolenti,Monson laolenti
1938,Trani;Eros;Arrio,S Trani Eros OL IT Arrio,Straniero;solitario,Straniero solitario
1939,Verona;Urali,Verona T Urali STA,Vero;naturalista,Vero naturalista
1940,stanza;esili,SO stanza CH esili Q UEFA,Sostanza;che;si;liquefa,Sostanza che si liquefa
1941,aule;olmo;dive;chili,B aule C olmo dive C chili BRI,Baule;colmo;di;vecchi;libri,Baule colmo di vecchi libri
1942,arti;colo;bocca,U N arti colo D I bocca,Un;articolo;di;Bocca,Un articolo di Bocca
1943,mento;col;tasso;disco,AU mento col tasso disco NTO,Aumento;col;tasso;di;sconto,Aumento col tasso di sconto
1944,per;Tiro;manici,R E per Tiro manici,Reperti;romanici,Reperti romanici
1945,arpa;dive,US arpa dive R I,Usar;padiveri;pari,Usar padiveri pari
1946,tre;icona;mina;on,S tre S icona mina T I on,Stresicona;minazione,Stresicona minazione
1947,buca;oli;Ati,TA buca NS oli D Ati,Tabù;cansolidati,Tabù cansolidati
1948,bar;redini;chele;stagnetto,bar redini chele stagnetto,Barre;di;nichel;e;stanté,Barre di nichel e stanté
1949,dive;astri,L I dive R astri,Lidivera;striata,Lidivera striata
1950,re;Diana;nidi;ode,P re MI Diana G nidi L ode,Premidi;anni;digli;od;ebbi,Premidi anni digli od ebbi
1951,chiesa;mas;menti;dio,chiesa V IO mas menti L O dio,Chi;è;savio;mas;mentilio;d;odio,Chi è savio mas mentilio d'odio
1952,nota;Tosca;orba;visti,SO nota N Tosca L orba R RI visti,Sono;tanto;scalori;bar;rivisti,Sono tanto scalori bar rivisti
1953,ance;scopa;nepitette,F R ance scopa O nepitette STI,Francesco;Paone;Petti,Francesco Paone Petti
1954,Sumeri;teiera;bilie;avi;pera,A S Sumeri N teiera bilie BR avi O pera I,Assumer;intierabiliebra;v;opera;I,Assumer intierabiliebra v opera I
1955,scure;bus;toga,scure bus toga,Sc;urebusto;gatogato,Sc urebusto gatogato
1956,stigmatina;ito,P E stigmatina V ito,Pestiga;minato,Pestiga minato
1957,diesis;difesa,BI diesis difesa,Bidiesis;di;Fesa,Bidiesis di Fesa
1958,cari;ad;ordigno,cari C ad I ordigno,Carica;di;ordigno,Carica di ordigno
1959,oro;Ra,oro LO Ra C,Orolorac;acido,Orolorac acido
1960,accetta;stoino;porta;tini;chili,IN accetta stoino M porta M EN tini chili STI,Inaccettabili;nomportamenti;nichilisti,Inaccettabili nomportamenti nichilisti
1961,Castrum;esche,Castrum MA N Z esche,Casta;rummanzesche,Casta rummanzesche
1962,orci;arpa;scie,A CC orci arpa N T scie,Accorciar;pantscie,Accorciar pantscie
1963,sci;Enza;vile,CO sci Enza C I vile,Coscienza;civile,Coscienza civile
1964,Verona;etto,PO Verona N etto,Povero;nanetto,Povero nanetto
1965,ali;mento;cantina;Bi,L ali mento IN cantina Bi LE,L;alimento;incantinabile,L'alimento incantinabile
1966,ile;or;ali,F ile SM or DI ali,Files;morziali,Files morziali
1967,covo;manti,S covo manti C H E,Scovom;antiche,Scovom antiche
1968,acanto;mente;ari,PL acanto R A mente ari D A,Placa;tormente;arida,Placa tormente arida
1969,unica;ioni;oggi;ali,COM unica Z ioni M oggi DI ali,Comunicazioni;mogiodiali,Comunicazioni mogiodiali
1970,Croce;pari;di,Croce pari G I A di B I S,Croce;parigi;a;bis,Croce parigi a' bis
1971,re;icona;zie,P re S icona TI zie,Presicona;tizie,Presicona tizie
1972,triste;ali,COR triste N ali,Cortr;istenal,Cortr istenal
1973,incas;ceci;nari,incas ceci nari,Incasce;cinari,Incasce cinari
1974,colo;ali;colore,colo SS ali colore FF,Colossali;colori,Colossali colori
1975,Diana;menti,F Diana P RI menti,FDI;Anpr;imponenti,FDI Anpr imomenti
1976,assi;orsi,G R assi S C orsi,Grass;scorsi,Grass scorsi
1977,Ezio;dive;mento,SF Ezio dive RT I mento,Sfezioni;divertimento,Sfezioni divertimento
1978,acciarino;remo;Lina,acciarino D remo ND Lina E,Ac;ciarinodr;mondline,Ac ciarinodr mondline
1979,verro;bachi,A verro bachi C,Aver;roba;chic,Aver roba chic
1980,ginestra;olivo,AR ginestra C olivo,Argine;stracolivo,Argine stracolivo
1981,teda;corsetto,teda TO DIS corsetto,Tedato;discorsetto,Tedato discorsetto
1982,assisa;grotte,GR assisa grotte I,Grassi;sagrotte,Grassi sagrotte
1983,edera;menta,F edera FF menta,Fede;raffranta,Fede raffranta
1984,affiches;arco;are,B affiches arco G L I are,Baffi;che;sar;co;gliare,Baffi che sar co gliare
1985,accetta;api;aia,SF accetta T api E T aia,Sfaccettata;pietà;ià,Sfaccettata pietà ià
1986,sul;forte,MU sul forte ICI,Musulfor;teici,Musulfor teici
1987,estrela;tana;tori,P estrela tana L I tori,Pestrel;atanitori,Pestrel atanitori
1988,Pitt;scopa;saggio;sale;in,Pitt O RE scopa E saggio sale NT in O,PittoreSCO;paesaggio;salentino,PittoreSCO paesaggio salentino
1989,libro;dotto,CA libro RI dotto,Calibro;ridotto,Calibro ridotto
1990,zio;Sam;siciliana,SPA zio Sam AN siciliana,Spaziosa;mansiciliana,Spaziosa mansiciliana
1991,barman;Era;re,S barman LL Era re,Sbar;manlerare,Sbar manlerare
1992,more;Al;lago;Como;Per;abile,T U more Al lago Como Per abile,Tumore;alla;goco;operabile,Tumore alla goco operabile
1993,tosa;mica,GU S tosa BI mica,Gustosa;bimica,Gustosa bimica
1994,con;ultime;di,con S ultime di CI,Consulti;medici,Consulti medici
1995,letto;Ezio,BAL letto SF Ezio,Balletto;sfezione,Balletto sfezione
1996,teso;Miami,teso R O Miami,Tesoro;ma;noi,"Tesoro, ma noi?"
1997,ami;ovalo;unte;dissoluto;Ero,L ami C ovalo unte S OR dissoluto EV Ero,L;amico;valor;un;tesori;ss;o;luto,L'amico valor un tesori ss o luto
1998,fa;mina,SO fa mina,Sofà;minamina,Sofà minamina
1999,driadi;occhi,D O driadi N T occhi,Dodria;dintocchi,Dodria dintocchi
