,word_guesses,first_pass,solution_words,solution
1809,in;in A I F,in G les[Dentro]a IF,Inglese;saif,Inglese saif
1810,lettera;stanza,RIF lettera BBA stanza,Rifletter;abbalastanza,Rifletter abbalastanza
1811,cotta;rade;rosa,S cotta TU rade LO rosa,Scottatura;dolorosa,Scottatura dolorosa
1812,asce;nidi;remo;liscio,asce N S I O n S I O n QU remo G liscio,Ascenzioni;si;onquere;mogli,Ascenzioni si onquere mogli
1813,pia;epe;perla,pia NT epe TO S perla,Piante;pe;tospèrla,Piante pe tospèrla
1814,ape;Africa;astri,C ape L Africa N C astri,Capelar;Africanastri,Capelar Africanastri
1815,cavo;carena,cavo STI carena IA,Cavosticarena;ia,Cavosticarena ia
1816,ori;tigri,MOT ori A S tigri,Motori;astigri,Motori astigri
1817,lisca;perito;ante,A lisca perito M B ante,Aliscape;ritombante,Aliscape ritombante
1818,pia;Rabat;tuta;ave,pia N U Rabat tuta D ave NTI,Pianura;battuta;da;venti,Pianura battuta da venti
1819,remo;ante,DI remo L ante,Dire;molante,Dire molante
1820,foro;mani;aperto,TI foro mani ST aperto TTI,Tifor;omanisti;per;ottetti,Tifor omanisti per ottetti
1821,truc;tosa;via,IN truc N tosa L via L E,Intruccato;salviale,Intruccato salviale
1822,astaco;amici,IMP astaco R amici,Impasta;coramici,Impasta coramici
1823,ari;mici,P ari T mici,Parit;mitici,Parit mitici
1824,legge;aperto,legge R aperto SSE,Leggera;pertorse,Leggera pertorse
1825,archi;Novara,B archi Novara TO,Barcino;varato,Barcino varato
1826,onda;onda;Ares;prete;ori;viole;nevi;sta,S onda C onda NN Ares EM prete RR ori S M O viole N nevi sta TA,Son;da;condannare;sempre;pretoriana;somoviole;nevicata,"Son da condannare sempre pretoriana, somoviole, nevicata TA"
1827,pie;sci;magi;ile,pie N sci M magi N A B ile,Pensioni;magistrabile,Pensioni magistrabile
1828,tre;meli,M O S tre meli,Mostre;tm;elimi,Mostre tm elimi
1829,tic;atrio;Ario,VO tic atrio T R Ario,Voti;ciratori,Voti ciratori
1830,re;alci;liquefatto,C re ME alci OC liquefatto,Creme;al;cicoliquefatto,Creme al cicoliquefatto
1831,via;perito,via L BOS perito,Vialo;per;Italia,Vialo per Italia
1832,larice;ave,DI larice GR ave,Dilarici;greve,Dilarici greve
1833,con;nero;fa,con T O nero fa TO,Conto;nerofato,Conto nerofato
1834,nemici;re;ile;ante,nemici G U re D ile V ante,Nemi;ciguè;di;levante,Nemi ciguè di levante
1835,mi;mitra,mi S mitra NIA,Mism;tranina,Mism tranina
1836,Ra;urne;Ra;alci;lese,T Ra D urne Ra alci NG lese,Tradu;rena;al;cinegese,Tradu rena al cinegese
1837,Asti;Nilo;ali,RIN Asti LCU Nilo C ali,Rinasti;luminò;cali,Rinasti luminò cali
1838,nero;uniti,nero N P uniti,Nero;non;uniti,Nero non uniti
1839,rei;scacchi,P rei scacchi R I,Preisca;chiri,Preisca chiri
1840,re;morto;tori,re GAL morto S tori,Regalmorto;storti,Regalmorto storti
1841,arpenti;avi,B arpenti C avi,Barpe;nittiva,Barpe nittiva
1842,allievi;denti;uniti,F allievi denti P uniti,Fali;evidenti;punti,Fali evidenti punti
1843,massi;anitre,massi LI anitre CA,Massilia;nitreca,Massilia nitreca
1844,erose;canoe;nero;ananas,L erose CAS canoe L E S P I nero ananas NO,Le;rose;cascanoe;l;es;spino;ranasnano,Le rose cascanoe l'es spino ranasnano
1845,lira;tiari,FIG lira P I tiari,Figli;rapiti;a;Ri,Figli rapiti a Ri
1846,avo;cervi;arsi;mani,L avo R O cervi Z I arsi D O mani,Lavoro;ce;diversi;sordi,Lavoro ce diversi sordi
1847,gole;ile;lese,gole T T ile G lese,Goletti;legesé,Goletti legesé
1848,rena;teli;onde;molo;ali,F rena teli R A N onde S TI molo ali T I,Frenate;l;ira;non;desti;moloali;t;Italia,"Frenate l'ira, non desti moloali t Italia"
1849,nemici;Evita;bile;tuta,A R nemici N Evita bile S tuta TA,Armeni;c;inevitabile;stututa,Armeni c'inevitabile stututa
1850,nane;asce;Adige,U nane R asce N Adige,Una;nera;scenadige,Una nera scenadige
1851,perforazione;dita,TI perforazione dita STA,Tipe;forazioni,Tipe forazioni
1852,cardi;epa;cocco,cardi NA L epa RI cocco,Cardinale;paricocco,Cardinale paricocco
1853,gare;cono;tale,gare L I cono tale,Garelli;continentale,Garelli continentale
1854,avi;colt;in,L avi colt M in A,La;victo;minimà,La victo minimà
1855,pino;peri;tiglio,pino T T A peri LDI tiglio,Pi;nottare;per;il;ditiglio,Pi nottare per il ditiglio
1856,gin;astaco,gin N astaco CHI,Ginnastà;chici,Ginnastà chici
1857,pale;otto;mosche,pale otto mosche T A,Paleto;moscheta,Paleto moscheta
1858,papi;nari,papi LL O nari GH E,Papillò;a;righé,Papillò a righé
1859,in;mani;epa;strie;coni;volto,in D mani R epa N T strie coni LR IS volto,Indimani;repastri;con;il;risvolto,Indimani repastri con il risvolto
1860,colt;Giano,RA colt RTI Giano,Racol;t;ritigiano,Racol t'ritigiano
1861,biliardo;oli,POR biliardo P oli,Porbili;ar;dopoli,Porbili ar dopoli
1862,Palermo;coda;tacco,IM Palermo O coda T tacco,Impale;moro;c;odattacco,Impale moro c'odattacco
1863,attori;cipresso;asta,PI attori C cipresso DIP asta,Piatto;ricci;per;soda,Piatto ricci per soda
1864,mas;aspo;tori,A R mas aspo S tori C O,Armasa;sposto;ricco,Armasa spetto ricco
1865,cannone;ante,TI cannone B O ante,Tica;nonnobate,Tica nonnobate
1866,tra;sta;rio;liquefatto,tra RFI sta S rio I liquefatto,Trarfi;stasrioliquefatto,Trarfi stasrioliquefatto
1867,ala;tiara;re;su;mente,M ala T tiara G re d'Itaca su AL mente,Malattia;tragedia;causalmente,Malattia tragedia causalmente
1868,in;in;mici,in F I da in i mici ZI A,Infida;inimicizia,Infida inimicizia
1869,anca;onde;colo;liscio,GR anca NY onde L colo liscio,Gran;canyon;del;colosso,Gran canyon del colosso
1870,carro;netta;remo,carro Z O netta I N remo,Carrozone;ti;nremo,Carrozone ti nremo
1871,tino;ari;mici,S tino GLI ari NE mici,Stingliari;è;nemico,Stingliari è nemico
1872,ava;Libia;etti;pizza,C ava L Libia N etti pizza NI,Cavalli;bianeti;tizzanini,Cavalli bianeti tizzanini
1873,via;cani,RI via MA I cani,Rivia;maicani,Rivia maicani
1874,sarte;oli;dio,U sarte R oli dio SI,Usta;erolidi;ossimi,Usta erolidi ossimi
1875,scialba;volta;disco;tema,U scialba L volta MO disco R tema,Usci;albovolta;modo;discorrema,Usci albovolta modo discorrema
1876,neri;carri;tinto,CO neri B carri tinto TI,Coner;in;barri;tinti,Coner in barri tinti
1877,muso;rosa,DE muso rosa NTE,Demuso;r;osante,Demuso r'osante
1878,Parigi;oca;Oli,STI Parigi oca T T Oli,Stipari;g;ocattoli,Stipari g ocattoli
1879,raffica;rei;edi;ente,T raffica rei L edi L M ente,Traficare;illimente,Traficare illimente
1880,ode;alligatore,F ode alligatore NE,Fodella;gatorene,Fodella gatorene
1881,ami;onde;oli,C ami onde R M oli N O,Camino;de;romolo;i;nono,Camino de romolo i nono
1882,ori;per;miss;la,TUT ori per miss la,Tutor;ipermissala,Tutor ipermissala
1883,zia;onde;vi;rade;averi,zia S C onde R vi rade L L averi T A,Zia;scondervi;radela;dell;averi;tarda,Zia scondervi radela'dell averi tarda
1884,re;armadio;pene,re GI armadio R pene S I,Regiarm;adoprenesi,Regiarm adoprenesi
1885,menti;ode;adi;basso,DE menti NT ode L adi basso TE,Demontione;della;basso-te,Demontione della basso-te
1886,arma;peri;teca,F arma CI peri LDI teca,Farmacia;per;il;diteca,Farmacia per il diteca
1887,Po;sciabola;mina;amo,Po sciabola mina ALL amo DA,Posci;abola;mina;lama,Posci abola mina lama
1888,arti;nemici,F arti nemici D I,Far;tine;micidie,Far tine micidie
1889,cuneo;odi;tesa,PIA cuneo T odi N tesa,Piacu;neuto;d;intesa,Piacu neuto d'intesa
1890,visi;rima,visi T rima NIA,Visitir;mania,Visitir mania
1891,cavallo;lati;otre,cavallo lati NG otre,Cavallo;latigotto,Cavallo latigotto
1892,onda;mulo,BI onda ING mulo,Bionda;ingrumulo,Bionda ingrumulo
1893,mento;di;prete;dito;accetta;ile,AU mento di prete dito N accetta B ile,Aumento;di;prete;detonaccebbi,Aumento di prete detonaccebbi
1894,Cam;setter;Casablanca;tuta,Cam setter Casablanca tuta,Camse;tt;erca;sablant,Camse tt erca sablant
1895,coni;Etiopia;chine;Asti,coni G Etiopia N chine LL Asti A,Conigie;tipiano;chine;lasti,Conigie tipiano chine lasti
1896,aironi;casco;erta,V aironi S casco P erta,Vair;onisca;scoperta,Vair onisca scoperta
1897,est;Roma,est IR Roma GLI,Estirro;m;agli,Estirro m agli
1898,versi;Rabat;are;per;are;ava;ila;manubrio;do,DO versi AR Rabat T are per T IR are ava N T ila manubrio do,Doversi;arrabbitare;per;tirare;avanti;la;manubrio,Doversi arrabbitare per tirare avanti la manubrio
1899,tre;strati;redi,M O S tre strati redi CI,Mostre;str;arieti;ridici,Mostre str arieti ridici
1900,ala;versi;per,M ala AV versi per E,Malavav;versipere,Malavav versipere
1901,rete;are,F rete L OG are,Fre;teologare,Fre teologare
1902,assi;stelo;ali,A L assi MPO stelo C ali,Alassi;mostele;colali,Alassi mostele colali
1903,arame;ali,CL arame V ali,Clari;evali,Clari evali
1904,ambi;arpa;orbite,C ambi arpa N T orbite,Cambiar;pantorbiti,Cambiar pantorbiti
1905,ari;Renato;aio,P ari Renato T T aio,Parire;nottataio,Parire nottataio
1906,otto;Eva;pesi;orna,CA otto NQU Eva NI pesi N orna,Cato;tn;quevane;pesi;non;orrana,Cato tn quevane pesi non orrana
1907,Po;conta;tre;con,Po conta tre con E,Pocontà;trece,Pocontà trece
1908,Foggia;Varese;est,Foggia PO Varese D est A,Foggia;poco;varesedo,Foggia poco varesedo
1909,Rodi;Pi;oli,P Rodi Pi T EV oli,Prodipi;televisivi,Prodipi televisivi
1910,chiesa;ode;assi;distese;preti;anni,chiesa V I ode assi distese M preti R anni D E,Chi;è;savio;desiderasse;sempre;trà;narrandi,Chi è savio desiderasse sempre trà narrandi
1911,Bolivia;scie;zio,COM Bolivia scie N zio SI,Comboli;viscenziosi,Comboli viscenziosi
1912,re;colt;cera,C re colt BI cera O,Crecolo;t;bicera;olo,Crecolo t'bicera olo
1913,stipo;tenore;re;mesto,stipo tenore re mesto,Stipotener;remestoso,Stipotener remestoso
1914,con;corda;uniti;ari;osti;ante,con corda RE uniti N E R ari osti M OL ante,Concordare;un;interessari;ostimolante,Concordare un interessari ostimolante
1915,esca;remo;ori,S esca KE remo T ori,Sescaker;e;motori,Sescaker e motori
1916,ala;medico;irato;re,EM ala medico S P irato re,Emale;medico;spi;iratore,Emale medico spi iratore
1917,ora;Era;re,S ora LL Era re,Sorar;erare,Sorar erare
1918,lava;sci;di,lava CAN sci N di A,La;vacancia;di;Nia,La vacancia di Nia
1919,Tasso;Todi;abete,Tasso AL Todi D I abete,Tasso;alto;di;dibete,Tasso alto di dibete
1920,avi;nette;onda,N avi G A nette C onda,Naviagne;t;teconda,Naviagne t teconda
1921,con;Ti;nero;si;Ti,I con Ti nero si Ti,I;conti;nerositi,I conti nerositi
1922,mani;dottore;ore,mani F E dottore R ore,Manifettore;torore,Manifettore torore
1923,colle;mento;dona,colle G A mento VI dona,Collegamento;voda;nona,Collegamento voda nona
1924,merli;lama;orese,R E merli L lama N orese,Remer;nella;manorese,Remer nella manorese
1925,Ciad;ile,A Ciad B ile,Aciad;bile,Aciad bile
1926,acino;ontano;colli,B acino M ontano C colli,Bacino;montano;colli,Bacino montano colli
1927,est;nidi;rea;tigre,IF est I nidi rea N A tigre,I;festini;di;reanatigre,I festini di reanatigre
1928,pie;orbite,pie RO BA D orbite,Piero;badordibi,Piero badordibi
1929,fa;re;si,fa O re I O si,Faorei;ossi,Faorei ossi
1930,Taranto;remo;lido,S Taranto remo NI lido RO,Starantore;monili;d;oro,Starantore monili d'oro
1931,Berna;colo;ora,TA Berna colo D ora TO,Tabernacolo;dorato,Tabernacolo dorato
1932,biscotti;tea;mento,biscotti N tea L I mento,Biscottine;alimento,Biscottine alimento
1933,Libia;astri,VE Libia N C astri,Veli;biancastri,Veli biancastri
1934,posta;erme,GAL posta F F erme,Galposta;afferme,Galposta afferme
1935,inno;la;Pippo,inno la la Pippo,Innolà;lappio,Innolà lappio
1936,Berna;Urali;Ande,Berna T Urali BE V Ande,Bere;naturali;bevande,Bere naturali bevande
1937,colle;zio;nari;meli,colle zio nari meli,Collezionari;a;milioni,Collezionari a milioni
1938,uniti;ora;ode;taglia,uniti N ora R I ode T taglia T O,Un;inorario;detagliato,Un inorario detagliato
1939,Messico;dardi,Messico dardi,Messi;codardi,Messi codardi
1940,azza;dama;ora,azza N dama R ora NI,Azzandà;maro;a;Rani,"Azzandà, maro a Rani"
1941,arco;perso;ali,M arco perso N ali T A,Marcor;personalità,Marcor personalità
1942,con;tre;sta;su;di,con tre I sta su di,Contreis;tasudi,Contreis tasudi
1943,aglio;Edipo;Coco,MED aglio N Edipo Coco STO,Medaglione;di;pocco;costo,Medaglione di pocco costo
1944,manico;esca;rasate,DO manico esca LT rasate R A,Domani;cose;c;alta;sera,Domani cose c' alta sera
1945,in;oca;re,C in RD oca ND re,Cinder;do;ca;nder,Cinder do ca nder
1946,rete;la;si,F rete P la S si,Fre;teplassi,Fre teplassi
1947,ritratti;mori;dadi,S C ritratti I S mori dadi O,Scrittir;tismorida;di;dio,Scrittir tismorida di dio
1948,asta;di;colme;sta,P asta di P U colme MO sta,Pastà;di;poco;lamento,Pastà di poco lamento
1949,balle;Isère;lese,balle R I N Isère G lese,Ballerini;seglese,Ballerini seglese
1950,oste;trama;ceco;rosa;ente,S oste NE trama PA ceco LO rosa M ente,Sostenete;ra;maca;celosamente,Sostenete ra maca celosamente
1951,roosevelt;ibis;tini,FRA roosevelt ibis C OT tini,Fragorose;vittibiscottini,Fragorose vittibiscottini
1952,pera;alci;are,O pera alci Z I are,Opera;al;ciziare,Opera al ciziare
1953,Roma;messi,S Roma TTO messi,Sorra;mottesimi,Sorra mottesimi
1954,canoa;nave;su;est;eco,V U L canoa T nave su VI O est eco LI,Vulcano;atta;navevi;o;estecoli,"Vulcano, atta, navevi o estecoli"
1955,biliardo;oli,BI biliardo P oli,Bibili;ar;dopi,Bibili ar dopi
1956,vasca;plastica,LA vasca R plastica,Lava;scarplastica,Lava scarplastica
1957,onde;lenti;itali,N onde lenti N itali,Non;delenti;nitali,Non delenti nitali
1958,astaco;in,F astaco L in,Fasta;colin,Fasta colin
1959,vasca;tale;sta,BRA vasca C tale sta,Brava;scaccatela,Brava scaccatela
1960,di;Ate;ami,di Ate CI ami NO,Diaccià;aminonò,Diaccià aminonò
1961,olle;arpa;strie,A CC olle arpa N T strie,Accollare;pantstrie,Accollare pantstrie
1962,lidi;con;orse;la,V A lidi con orse T T la,Validi;conorsettalla,Validi conorsettalla
1963,grim;foca;pia,grim UF foca R pia TO,Grim;uffo;carpiato,Grim uffo carpiato
1964,Messico;dita,COM Messico R PU dita,Commessi;corpudita,Commessi corpudita
1965,oca;tori;aro;occhi,GI oca tori D aro I FI occhi,Giocatori;da;Rio;fi;occhi,Giocatori da Rio fi occhi
1966,biliardo;chino,BI biliardo N chino,Bibili;ar;donchino,Bibili ar donchino
1967,titolo;in;Poisson,titolo ELL: in SI Poisson,Titolole;insipoison,Titolole insipoison
1968,rovo;tea;colli,P rovo NI tea TI colli,Provonietà;ticollì,Provonietà ticollì
1969,gerla;dadi,LEG gerla N A dadi,Legger;l;anadadi,Legger l'anadadi
1970,tegola;mento;di;liquefatto,A tegola mento di N O C liquefatto,Atego;lamento;diligente,Atego lamento diligente
1971,pia;mi;totem;rossi;seduti;mente,pia mi totem rossi seduti mente,Piami;tempo;rossisedutamente,Piami tempo rossisedutamente
1972,viole;sci,viole N sci QU A,Violensa;chiqua,Violensa chiqua
1973,astri;tese;liscio;gin;in;etti,G astri tese VE liscio RI gin E in F etti VA,Gastrite;severe;l;iscri;ingeniva,Gastrite severe l'iscri geniva
1974,con;tante;rima;soli,con S tante DI CI rima N soli,Consunti;diversi;manosoli,Consunti diversi manosoli
1975,biliardo;mici,BI biliardo mici TA,Bib;iar;lordomicia,Bib iar lordomicia
1976,rospo;re;mi;oli,U rospo re N O mi G N oli,Uros;per;onomigno,Uros per onomigno
1977,tea;ore;arti,VI tea P ore P arti,Vite;aperarti,Vite aperarti
1978,ala;tiari;dita,M ala T tiari G R E dita,Malatità;rigredita,Malatità rigredita
1979,tre;prete;colli;dei;mori;coloselli;nera;vera;cuna;ance,tre N prete colli MA dei D I mori coloselli T O nera vera I cuna CH ance ...,Tr;enprete;collima;di;dimori;coloselli;toneravera,"Trenprete, collima di dimori, coloselli, toneravera"
1980,oli;orici;zio,oli R orici E zio NE,Oliro;r;iciezone,Oliro r riciezone
1981,mio;alto,PA mio alto NNO,Pamiola;to;nonno,Pamiola to nonno
1982,parti;tea;pinna;colo,parti tea pinna colo,Partite;a;pinacolo,Partite a pinacolo
1983,in;venti;stia,in venti stia R S A,Inventisti;arsa,Inventisti arsa
1984,redini;abile,LA redini CL abile,Lare;dinicabile,Lare dinicabile
1985,tata;cap;terno;la;est;su;lime,ES tata cap L A terno CI la SI est su B lime,È;stata;capitale;norma;cias;insuccessi;ublimi,È stata capitale norma cias insuccessi ublimi
1986,oste;giostra;ciocco,P oste G giostra C ciocco,Posteggio;stracciocco,Posteggio stracciocco
1987,fa;Cina;lci,fa R Cina RA lci O NI,Far;cinaracionali,Far cinaracionali
1988,vogare;mine,D E vogare mine N T E,Devoga;reminente,Devoga reminente
1989,Ciad;Che,A Ciad N Che,Aci;adanche,Aci adanche
1990,rive;rotti,S rive rotti MO,Srivore;trito,Srivore trito
1991,aule;ciocco;dive;orbi,B aule C ciocco dive C orbi BRI,Baule;cioco;di;vecci;orbi,Baule cioco di vecci orbi
1992,nota;serio;are,MA nota serio C C are,Mano;taser;io;caccare,Mano taser io caccare
1993,sarta;pino;ali,U sarta P pino R M ali,Usar;tappi;normali,Usar tappi normali
1994,sol;dio,UO sol dio SI,Uosoli;odiosi,Uosoli odiosi
1995,arra;onde,C arra SF onde,Carra;sfonde,Carra sfonde
1996,re;ori;rosa,F re D ori N rosa,Fredor;inrosa,Fredor inrosa
1997,guida;astri,O guida LL astri,Oguid;allastrati,Oguid allastrati
