,word_guesses,first_pass,solution_words,solution
1784,ali;code;picco;osa;Berna,V ali code L picco L osa N Berna RDO,Valico;del;Piccolo;San;Bernardo,Valico del Piccolo San Bernardo
1785,Po;parola;mazze,Po M parola U TO mazze,Pompo;rol;automazze,Pompo rol automazze
1786,bara;per,bara per T O,Bar;appareto,Bar appareto
1787,astaco;Tell;nati,P astaco N Tell I nati,Pasta;con tellinati,Pasta con tellinati
1788,restare;Gino;uovo,P restare G Gino N uovo,Prestaregg;inuovo,Prestaregg inuovo
1789,lettera;gazze;teda;strali,DI lettera gazze T teda U strali A,Dilette;ragazzette;d;Australia,Dilette ragazzette d'Australia
1790,Grant;busto,Grant RA M busto,Gran;trabusto,Gran trabusto
1791,arca;coco;mento,S arca STI coco M mento,Sarcastico;commento,Sarcastico commento
1792,rovo;carena;tra,P rovo carena U tra G I,Provocare;nausea,Provocare nausea
1793,mini;ex,mini S T ex d'I?!,Ministex;d'Istria,Ministex d'Istria
1794,asso;ibisco;tine,V asso ID ibisco T tine,Vasso;di;biscottine,Vasso di biscottine
1795,gallo;nero,gallo nero SSO,Gallo;nero,Gallo nero
1796,va;la;scia,va SIR la scia TI,Vasi;rilasciati,Vasi rilasciati
1797,anca;lima,ST anca ING lima,Stanca;inglima,Stanca inglima
1798,Ostuni;Eros;Ario,S Ostuni Eros OL IT Ario,Sostunie;rosolito,Sostunie rosolito
1799,rado;mesti,MU rado mesti C HE,Mura;domestiche,Mura domestiche
1800,John;Peter;Eros,John I Peter ID Eros SI,John;Ipet;er;ide;rosisi,John Ipet er ide rosisi
1801,va;riso;tasca,va PO riso L tasca SI,Vapore;soltascasi,Vapore soltascasi
1802,vela;est;dame;tea;ari;orma;nidi;porta;zar;leva,RI vela R est U PI dame N tea L ari NF orma ZI O nidi M porta N zar I leva NTE,Rivelare;stupidamente;anche;l'infornazione;d;impiegata;mente,Rivelare stupidamente anche l'infornazione d'impiegata mente
1803,faretra;rettangoli;zuppe,faretra rettangoli zuppe,Fare;trattangoli;zie;puppe,Fare trattangoli zie puppe
1804,risa;re,PA risa BE re,Parisa;be;re,Parisa be re
1805,navi;spada;adipe;ara,U navi spada M adipe S C ara,Una;vispa;dama;di;Pescara,Una vispa dama di Pescara
1806,oli;rosa;Stati,S oli rosa T TE Stati,Solirosa;testati,Solirosa testati
1807,Ibis;mente,T Ibis Z ZA mente,Tibis;zamamente,Tibis zamamente
1808,tra;falci;elette;rio,S tra falci O N elette RA rio,Strafalcioni;onerari,Strafalcioni onerari
1809,in;les,in G lesa IF,Inglesa;if,Inglesa if
1810,messa;stanza,RIF messa BBA stanza,Rifmessab;bastanza,Rifmessab bastanza
1811,cotta;radi;rosa,S cotta TU radi LO rosa,Scottatura;dolorosa,Scottatura dolorosa
1812,asce;nidi;arto;rado,asce N S I O nidi QU arto G rado,Ascention;di;quartog;radaro,Ascention di quartog radaro
1813,pia;epe;foro,pia NT epe TO S foro,Piante;pe;tosforo,Piante pe tosforo
1814,ape;Egitto;astri,C ape L Egitto N C astri,Capelegi;tondcastri,Capelegi tondcastri
1815,addome;chiglia,addome STI chiglia IA,Addomestichig;liaria,Addomestichig liaria
1816,ori;squali,MOT ori A S squali,Motori;assquali,Motori assquali
1817,lisca;perito;ante,A lisca perito M B ante,Aliscaper;itombante,Aliscaper itombante
1818,pia;Rabat;tuta;ave,pia N U Rabat tuta D ave NTI,Pianura;battuta;da;venti,Pianura battuta da venti
1819,remare;ante,DI remare L ante,Dire;marelante,Dire marelante
1820,foro;mani;aperto,TI foro mani ST aperto TTI,Tifo;romanista;per;otti,Tifo romanista per otti
1821,creme;norina;rotta,IN creme N norina L rotta L E,Incremenn;orinall,Incremenn orinall
1822,astaco;coppia,IMP astaco R coppia,Impasta;coccopia,Impasta coccopia
1823,assiri;mici,P assiri T mici,Passi;ritmici,Passi ritmici
1824,legge;aperto,legge R aperto SSE,Leggere;protesse,Leggere protesse
1825,archi;Varese,B archi Varese TO,Barchiva;reseto,Barchiva reseto
1826,onda;onda;Ares;prete;ori;viole;sci;la,S onda C onda NN Ares EM prete RR ori S M O viole N sci la TA,Son;da;condannare;sempre;terrorizzare;smovimento;lenziale,"Son da condannare sempre terrorizzare, smovimento, lenziale"
1827,vie;sci;magi;ile,vie N sci M magi N A B ile,Vienscim;maginabile,Vienscim maginabile
1828,tre;meli,M O S tre meli,Mostre;me;limiti,Mostre me limiti
1829,toc;io;Ariano,VO toc io T R Ariano,Voto;ciotrariano,Voto ciotrariano
1830,re;sci;sciolto,C re ME sci OC sciolto,Creme;sc;ioccosciolto,Creme sc ioccosciolto
1831,portone;tribunale,portone L BOS tribunale,Porto;nel;bosco,Porto nel bosco
1832,larice;ave,DI larice GR ave,Dilaric;egrave,Dilaric egrave
1833,con;Marco;fa,con T O Marco fa TO,Conto;marcofato,Conto marcofato
1834,nemici;re;ile;ante,nemici G U re D ile V ante,Nemi;cigure;di;Levante,Nemi cigure di Levante
1835,mi;palla,mi S palla NIA,Miss;pallania,Miss pallania
1836,Ra;urne;Ru;cervi;lese,T Ra D urne Ru cervi NG lese,Tradur;nercer;un;ginglese,Tradur nercer un ginglese
1837,Torino;Po;ali,RIN Torino LCU Po C ali,Rintorin;olcupo;cali,Rintorin olcupo cali
1838,Nemi;agli,Nemi N P agli,Nemini;pag;gli,Nemini pag gli
1839,re;pedine,P re pedine R I,Prepedine;rie,Prepedine rie
1840,re;morto;assaltatori,re GAL morto S assaltatori,Regalmorto;sassaltatore,Regalmorto sassaltatore
1841,assiri;avi,B assiri C avi,Bassi;ricavi,Bassi ricavi
1842,apprendisti;denti;raccolti,F apprendisti denti P raccolti,Fappre;ndistinte;pratico,Fappre ndistinte pratico
1843,mattoni;gatti,mattoni LI gatti CA,Mattoni;ligattica,Mattoni ligattica
1844,erose;canottieri;neri;ananas,L erose CAS canottieri L E S P I neri ananas NO,Le;rose;cascano;t;ti;rileg;spiniarano,Le rose cascano tti rileg spiniarano
1845,lira;mitre,FIG lira P I mitre,Figli;rapimi;t;re,Figli rapimi t re
1846,avo;alci;arsi;mani,L avo R O alci Z I arsi D O mani,Lavoro;al;ciziarsido;mani,Lavoro al ciziarsido mani
1847,gole;Rodano;lese,gole T T Rodano G lese,Golettro;danogles,Golettro danogles
1848,in;telai;onde;molo;ali,F in telai R A N onde S TI molo ali T I,Fintela;i;ran;ond;esti;moluali;t;I,"Fintela i' ran, ond esti moluali tI"
1849,nemici;evita;bile;tanga,A R nemici N evita bile S tanga TA,Arnemi;c;inevitabile;stangata,Arnemi c'inevitabile stangata
1850,nane;aspi;Gardo,U nane R aspi N Gardo,Una;nera;spingardo,Una nera spingardo
1851,foro;mani,TI foro mani STA,Tifo;romanista,Tifo romanista
1852,cardi;epa;Brunetti,cardi NA L epa RI Brunetti,Cardinale;paribrunetti,Cardinale paribrunetti
1853,scope;cono;falso,scope L I cono falso,Scopelic;onofalso,Scopelic onofalso
1854,avi;spada;in,L avi spada M in A,La;vista;damina,La vista damina
1855,pino;peri;alloro,pino T T A peri LDI alloro,Pi;nottaperi;all;or;Oloro,Pi nottaperi all or Oloro
1856,gin;astaco,gin N astaco CHI,Ginnasta;cochi,Ginnasta cochi
1857,pale;sei;denti,pale sei denti T A,Palese;identità,Palese identità
1858,papi;nari,papi LL O nari GH E,Papillon;a;righe,Papillon a righe
1859,in;ore;epa;scie;coni;volto,in D ore R epa N T scie coni LR IS volto,Indoreper;antescie;con;il;risvolto,Indoreper antescie con il risvolto
1860,sciabola;Giano,RA sciabola RTI Giano,Rasci;a;Bolartigiano,Rasci a' Bolartigiano
1861,tombola;oli,POR tombola P oli,Portombo;lo;apoli,Portombo lo apoli
1862,Parigi;fila;tacco,IM Parigi O fila T tacco,Impari;giofi;l;attacco,Impari giofi l'attacco
1863,attori;acacia;asta,PI attori C acacia DIP asta,Piatto;ricacca;di;pasta,Piatto ricacca di pasta
1864,iole;vento;tori,A R iole vento S tori C O,Ariole;ventos;torico,Ariole ventos torico
1865,cratere;ante,TI cratere B O ante,Ticr;atreboante,Ticr atreboante
1866,tra;sta;est;fuso,tra RFI sta S est I fuso,Trarfist;asestivaluso,Trarfist asestivaluso
1867,ala;tiare;re;su;mente,M ala T tiare G re d'Itaca su AL mente,Malattia;regredita;calmamente,Malattia regredita calmamente
1868,in;inoi;mici,in F I da inoi i mici ZI A,Infida;inoimicizia,Infida inoimicizia
1869,anca;onde;colo;raro,GR anca NY onde L colo raro,Gran;canyone;del;Colorado,Gran canyone del Colorado
1870,sole;netta;remare,sole Z O netta I N remare,Solezonné;et;Tainremare,Solezonné et Tainremare
1871,arca;ari;mici,S arca GLI ari NE mici,Saragliari;n;emici,Saragliari n emici
1872,ava;Libia;etti;pizza,C ava L Libia N etti pizza NI,Cavalli;bianeti;pizzaniani,Cavalli bianeti pizzaniani
1873,via;cani,RI via MA I cani,Riviam;ai cani,Riviam ai cani
1874,sarte;olio;dio,U sarte R olio dio SI,Usar;teroli;odiosi,Usar teroli odiosi
1875,marito;volta;disco;tesi,U marito L volta MO disco R tesi,Uma;ritualità;molto;disconnessi,Uma ritualità molto disconnessi
1876,fauni;Ra;tati,CO fauni B Ra tati TI,Cofau;ni;brata;titti,Cofau ni brata titti
1877,collo;rosa,DE collo rosa NTE,Decollo;d;Rosanante,Decollo d'Rosanante
1878,Parigi;oca;oli,STI Parigi oca T T oli,Stipar;i;giocattoli,Stipar i giocattoli
1879,raffica;rei;lega;ente,T raffica rei L lega L M ente,Trafficare;illegalmente,Trafficare illegalmente
1880,ode;rospo,F ode rospo NE,Fodero;spone,Fodero spone
1881,ami;onde;oli,C ami onde R M oli N O,Camion;de;remolino;l;inverno,Camion de remolino l'inverno
1882,ori;per;miss;la,TUT ori per miss la,Tutori;permisssla,Tutori permisssla
1883,zia;onde;dimora;rada;eredi,zia S C onde R dimora rada L L eredi T A,Zia;scondere;dimo;rad;alle;redita,Zia scondere dimo'rad alle redita
1884,re;sedia;dosi,re GI sedia R dosi S I,Regisedi;ardosissi,Regisedi ardosissi
1885,basette;ode;zelo;sci,DE basette NT ode L zelo sci TE,Debassette;tanto;delzelo,Debassette tanto delzelo
1886,arma;peri;alloro,F arma CI peri LDI alloro,Farmaci;per;il;dolore,Farmaci per il dolore
1887,do;spada;mina;amo,do spada mina ALL amo DA,Dospa;damina;alla;moda,Dospa damina alla moda
1888,arti;nemici,F arti nemici D I,Far;tine;micidi,Far tine micidi
1889,Torino;odi;tesa,PIA Torino T odi N tesa,PiaTo;rinoto;d;intesa,PiaTo rinoto d'intesa
1890,visi;espressione,visi T espressione NIA,Visite;spesso,Visite spesso
1891,re;sei;ago,re sei NG ago,ReSeing;agogico,ReSeing agogico
1892,onda;raspa,BI onda ING raspa,Bionda;ingraspata,Bionda ingraspata
1893,mento;di;prete;sei;accetta;ile,AU mento di prete sei N accetta B ile,Aumento;di;pretese;inaccettabile,Aumento di pretese inaccettabile
1894,Cam;setter;Casablanca;tuta,Cam setter Casablanca tuta,Camera;se;tetra;bluancata,Camera se tetra bluancata
1895,coni;Algeria;chine;Asti,coni G Algeria N chine LL Asti A,Conigal;erancia;nella;stia,Conigal erancia nella stia
1896,anitre;casco;erta,V anitre S casco P erta,Vani;tresci;scoperta,Vani tresci scoperta
1897,est;Roma,est IR Roma GLI,Estirro;m;aggli,Estirro m aggli
1898,versi;Rabat;are;per;are;ava;ila;tea;Ra,DO versi AR Rabat T are per T IR are ava N T ila tea Ra,Dover;siararabat;tar;perter;areava;n;tilatear,Dover siararabat tar perter areava ntilatear
1899,tre;strati;belli,M O S tre strati belli CI,Mostre;st;rattri;bellici,Mosstre st rattri bellici
1900,fune;versi;on,M fune AV versi on E,Mfunear;versione,Mfunear versione
1901,rete;are,F rete L OG are,Fre;teleogare,Fre teleogare
1902,asce;stelo;ali,A L asce MPO stelo C ali,Alasce;mpostel;ociali,Alasce mpostel ociali
1903,assiri;ali,CL assiri V ali,Classi;rivali,Classi rivali
1904,ambi;arpa;anelli,C ambi arpa N T anelli,Cambiar;pantanelli,Cambiar pantanelli
1905,ari;Enzo;urna,P ari Enzo T T urna,Parine;zotturna,Parine zotturna
1906,otto;Eva;mini;donna,CA otto NQU Eva NI mini N donna,Caot;to;nonque;vani;min;indomnà,Caot to nonque vani min indomnà
1907,Fa;volo;sei;con,Fa volo sei con E,Favolose;icone,Favolose icone
1908,Lecce;Varese;est,Lecce PO Varese D est A,Lecce;pova;resedesta,Lecce pova resedesta
1909,Rodi;reno;oli,P Rodi reno T EV oli,Prodiré;notevoli,Prodiré notevoli
1910,chiesa;ode;partite;rade;prelati;anni,chiesa V I ode partite rade M prelati R anni D E,Chi;è;savio;departire;adempi;la;tirannide,Chi è savio departire adempi la tirannide
1911,Bolivia;bolle;zio,COM Bolivia bolle N zio SI,Combovia;bollezionisi,Combovia bollezionisi
1912,re;spada;lenta,C re spada BI lenta O,Crespa;d;abito;lenato,Crespa d'abito lenato
1913,barile;tenore;re;mesto,barile tenore re mesto,Barileten;oreremesto,Barileten oreremesto
1914,con;corda;uniti;ari;osti;ante,con corda RE uniti N E R ari osti M OL ante,Concordare;un;interessante;riostimolante,Concordare un interessante riostimolante
1915,amo;remo;ori,S amo KE remo T ori,Samokere;m;otori,Samokere m otori
1916,pera;medico;irato;re,EM pera medico S P irato re,Empere;amici;di;spiratore,Empere amici di spiratore
1917,barista;Era;re,S barista LL Era re,Sbari;stallerare,Sbari stallerare
1918,lava;sci;di,lava CAN sci N di A,La;vacanç;in;Dìa,La vacanç in Dìa
1919,Tasso;Todi;larice,Tasso AL Todi D I larice,Tasso;alt;od;ildilarice,Tasso alt od ildilarice
1920,avi;ri;onda,N avi G A ri C onda,Navigation;a;ricconda,Navigation a ricconda
1921,con;Ti;Marino;da;Ti,I con Ti Marino da Ti,I;conti;marinodi,I conti marinodi
1922,mani;ref;ore,mani F E ref R ore,Manifeste;ferrore,Manifeste ferrore
1923,colle;mento;dare,colle G A mento VI dare,Collegamento;via;dire,Collegamento via dire
1924,fagiani;lama;nera,R E fagiani L lama N nera,Refaga;nella;maniera,Refaga nella maniera
1925,Tunisia;ile,A Tunisia B ile,Atun;iabile,Atun iabile
1926,acino;melo;cavazzani,B acino M melo C cavazzani,Bacino;mmeloco;cavaz,Bacino mmeloco cavaz
1927,est;nidi;siciliana;tuta,IF est I nidi siciliana N A tuta,I;festini;di;Sicilia Natura,I festini di Sicilia Natura
1928,pie;cerchi,pie RO BA D cerchi,Piero;Badcerchi,Piero Badcerchi
1929,sol;Gino;si,sol O Gino I O si,Sologi;noiosi,Sologi noiosi
1930,Taranto;remo;lido,S Taranto remo NI lido RO,Staranto;remoni;l;idoro,Staranto remoni l'idoro
1931,Berna;colo;ora,TA Berna colo D ora TO,Tabernacolo;dorato,Tabernacolo dorato
1932,susie;tea;mento,susie N tea L I mento,Susiente;alimento,Susiente alimento
1933,Libia;astri,VE Libia N C astri,Veli;biancastri,Veli biancastri
1934,lettera;erme,GAL lettera F F erme,Galletter;affermate,Galletter affermate
1935,inno;lacrime;Ezio,inno lacrime Ezio,Innolac;rimeezi,Innolac rimeezi
1936,Berna;Urali;Ande,Berna T Urali BE V Ande,Ber;naturali;bevande,Ber naturali bevande
1937,colle;zio;nari;meli,colle zio nari meli,Collezionari;m;eleganti,Collezionari m eleganti
1938,usa;ora;ode;taglia,usa N ora R I ode T taglia T O,Us;anonarie;dettagliato,Us anonarie dettagliato
1939,Messico;dardi,Messico dardi,Messi;codardi,Messi codardi
1940,azza;oca;mano,azza N oca R mano NI,Azzano;carma;n;oni,"Azzano, carma n oni"
1941,arco;perso;ali,M arco perso N ali T A,Marco;personale,Marco personale
1942,con;tre;sta;su;data,con tre I sta su data,Contreista;sudata,Contreista sudata
1943,aglio;Edipo;coco,MED aglio N Edipo coco STO,Medaglione;di;poco;costo,Medaglione di poco costo
1944,manico;Eva;tali,DO manico Eva LT tali R A,Domani;coev;a;ttila;ria,Domani coev a' ttila ria
1945,lì;ingegno;re,C lì RD ingegno ND re,Cliri;di;gen;ondren,Cliri di gen ondren
1946,rete;la;mi,F rete P la S mi,Fre;teplasmi,Fre teplasmi
1947,ritti;pirati;dadi,S C ritti I S pirati dadi O,Scritti;ispirati;da;Dio,Scritti ispirati da Dio
1948,asta;di;rie;la,P asta di P U rie MO la,Pasta;di;puri;emola,Pasta di puri emola
1949,balle;Isère;lese,balle R I N Isère G lese,Ballerini;sergenti,Ballerini sergenti
1950,oste;tela;Cechia;rosa;ente,S oste NE tela PA Cechia LO rosa M ente,Sostener;la;pace;chiaramente,Sostener la pace chiaramente
1951,maggiore;ibis;tini,FRA maggiore ibis C OT tini,Frammaggi;oreibiscotti,Frammaggi oreibiscotti
1952,pera;alci;are,O pera alci Z I are,Opera;al;ciziare,Opera al ciziare
1953,Tarso;messi,S Tarso TTO messi,Star;sottomessi,Star sottomessi
1954,gondola;nave;su;est;eco,V U L gondola T nave su VI O est eco LI,Vulgond;ola;tannave;s;uviostecoli,"Vulgond, ola, tannave s uviostecoli"
1955,lotteria;oli,BI lotteria P oli,Bilotte;ri;apoli,Bilotte ri apoli
1956,piede;piombo,LA piede R piombo,Lapi;ederpiombo,Lapi ederpiombo
1957,onde;ronde;mi,N onde ronde N mi,Non;deronde;nemi,Non deronde nemi
1958,astaco;ebri,F astaco L ebri,Fasta;colebri,Fasta colebri
1959,vasca;che;sta,BRA vasca C che sta,Brava;scacchista,Brava scacchista
1960,di;Aletto;spada,di Aletto CI spada NO,Dialetto;cispadano,Dialetto cispadano
1961,olle;arpa;baci,A CC olle arpa N T baci,Accollera;pantbacì,Accollera pantbacì
1962,lidi;con;orme;otto,V A lidi con orme T T otto,Validi;conormettotto,Validi conormettotto
1963,Grant;foca;pia,Grant UF foca R pia TO,Grant;uffoca;rapiato,Grant uffoca rapiato
1964,Messico;lenti,COM Messico R PU lenti,Commessi;corruplenti,Commessi corruplenti
1965,oca;tori;erica;occhi,GI oca tori D erica I FI occhi,Giocatori;di;eri;cai;fiochi,Giocatori di eri cai fiochi
1966,lotto;chino,BI lotto N chino,Bilotto;non;chino,Bilotto non chino
1967,titolo;la;Tati,titolo ELL: la SI Tati,Titolel;lasittati,Titolel lasittati
1968,pero;tea;pica,P pero NI tea TI pica,Peronite;attipica,Peronite attipica
1969,gerla;podi,LEG gerla N A podi,Legger;l;anapodi,Legger l'anapodi
1970,portico;mento;di;colato,A portico mento di N O C colato,Apor;ticontodino;coccoccolato,Apor ticontodino coccoccolato
1971,pia;torino;totem;triti;ci;mente,pia torino totem triti ci mente,Piaro;torino;totentritici mente,Piaro torino totentritici mente
1972,viole;tute,viole N tute QU A,Violente;tuequa,Violente tuequa
1973,astri;tese;radi;gin;in;etti,G astri tese VE radi RI gin E in F etti VA,Gastro;teseve;d;arrivig;infettiva,Gastro teseve d'arrivig infettiva
1974,con;Pi;rima;dati,con S Pi DI CI rima N dati,Conspiici;rimani;dati,Conspiici rimani dati
1975,lotteria;mici,BI lotteria mici TA,Bil;ott;eriamicità,Bil ott eriamicità
1976,sarda;re;mi;oli,U sarda re N O mi G N oli,Usar;dare;nomignoli,Usar dare nomignoli
1977,Eva;ore;arto,VI Eva P ore P arto,Vie;vaporeparato,Vie vaporeparato
1978,ala;tiare;dita,M ala T tiare G R E dita,Malattia;regredita,Malattia regredita
1979,sei;oratore;Bellucci;Dioscuri;Gronchi;Einaudi;nona;vera;cuna;anse,sei N oratore Bellucci MA Dioscuri D I Gronchi Einaudi T O nona vera I cuna CH anse...,Se;inorato;rebbel;un;ciclo;ridicolo;I;nongron;chi;èina;uditore;nona;vera;ica;nanchanse,"Se inorato, rebbel un ciclo ridicolo, I nongronchi èina uditore nona vera ica nanchanse"
1980,op;daini;zio,op R daini E zio NE,Oprd;a;iniezione,Oprd a iniezione
1981,Gino;ritto,PA Gino ritto NNO,Pagino;ri;ttonno,Pagino ri ttonno
1982,parti;tea;aletta;colo,parti tealetta colo,Partite;a;lettatcolò,Partite a lettatcolò
1983,in;venti;vasca,in venti vasca R S A,Inventiva;scarssa,Inventiva scarssa
1984,redini;abile,LA redini CL abile,Lare;dinclabili,Lare dinclabili
1985,tata;leva;frac;via;in;su;lime,ES tata leva L A frac CI via SI in su B lime,E;stata;taleva;lafka;ciò;viasina;sublime,E stata taleva lafka ciò viasina sublime
1986,oste;torneo;ontano,P oste G torneo C ontano,Postegtor;neocontano,Postegtor neocontano
1987,fa;est;fa,fa R est RA fa lci O NI,Fare;strafalciònì,Fare strafalciònì
1988,canotti;mine,D E canotti mine N T E,Decano;timente,Decano timente
1989,Marocco;Che,A Marocco N Che,Ama;rockonche,Ama rockonche
1990,alci;rotti,S alci rotti MO,Salcior;ottimo,Salcior ottimo
1991,aule;rovo;dive;ovali,B aule C rovo dive C ovali BRI,Baule;crovo;di;vecovali;brieri,Baule crovo di vecovali brieri
1992,schedario;serio;are,MA schedario serio C C are,Masch;edar;ios;ericcare,Maschedar ios ericcare
1993,sarta;pino;Ali,U sarta P pino R M Ali,Usar;tappi;normali,Usar tappi normali
1994,sale;dio,UO sale dio SI,Uosale;diosi,Uosale diosi
1995,adirare;onde,C adirare SF onde,Cadir;asfondente,Cadir asfondente
1996,re;dama;sarde,F re D dama N sarde,Fredda;mansarde,Fredda mansarde
1997,portatore;astri,O portatore LL astri,Opport;orellelastri,Opport orellelastri
